cluster,category,precision
24,food_and_drink,0.13970588235294118
25,autos_and_vehicles,0.2247191011235955
26,citizen_journalism,0.15948275862068967
27,conferences_and_other_events,0.20982142857142858
20,citizen_journalism,0.20481927710843373
21,food_and_drink,0.38095238095238093
22,citizen_journalism,0.2553191489361702
23,travel,0.21904761904761905
28,conferences_and_other_events,0.18333333333333332
29,citizen_journalism,0.17410714285714285
1,travel,0.22641509433962265
0,travel,0.15706806282722513
3,citizen_journalism,0.5272727272727272
2,autos_and_vehicles,0.3
5,travel,0.24468085106382978
4,citizen_journalism,0.16417910447761194
7,travel,1.0
6,food_and_drink,0.24705882352941178
9,citizen_journalism,0.6702127659574468
8,conferences_and_other_events,0.17408906882591094
11,travel,0.1686746987951807
10,travel,0.24390243902439024
13,travel,0.20481927710843373
12,health,0.5428571428571428
15,food_and_drink,0.21846153846153846
14,travel,0.23404255319148937
17,travel,0.16467065868263472
16,travel,0.18055555555555555
19,food_and_drink,0.3364485981308411
18,citizen_journalism,0.5714285714285714
31,citizen_journalism,0.26666666666666666
30,food_and_drink,0.375
34,conferences_and_other_events,0.13392857142857142
33,travel,0.20689655172413793
32,travel,0.25806451612903225
