cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,0,2,0,2,0,10,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2,3,2,0
1,0,5,1,12,1,11,4,0,0,1,0,4,0,6,0,1,3,2,0,0,1,0,2,4,1,0
10,0,18,0,1,1,0,1,0,1,7,0,0,0,0,0,0,0,3,0,0,0,0,2,4,1,1
11,0,2,1,17,1,3,0,0,3,0,1,0,1,0,0,0,0,1,0,2,0,0,0,6,2,0
12,6,16,1,2,2,0,5,0,1,4,0,6,1,1,0,1,4,2,0,1,0,0,5,8,1,4
13,2,3,1,0,3,2,7,1,0,11,1,4,1,0,0,0,1,1,0,2,3,0,2,8,6,3
14,1,2,0,2,0,2,3,0,0,1,0,32,0,0,0,0,0,4,0,0,1,0,0,1,1,0
15,3,31,0,17,1,10,11,1,2,12,6,5,1,4,0,0,1,1,0,2,1,0,7,14,4,4
16,2,0,2,12,10,26,9,0,0,0,0,3,3,0,1,0,1,0,0,1,6,0,1,9,0,1
17,12,5,7,13,11,36,52,4,3,4,1,7,18,10,2,8,9,5,0,4,19,0,9,34,8,1
18,3,9,0,7,7,3,3,0,0,4,0,0,0,0,1,1,0,2,7,1,1,0,3,16,7,5
19,0,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20,3,0,0,12,1,0,1,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,3,1,3
21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0
24,10,22,5,130,21,57,46,9,6,57,26,49,7,33,19,5,15,10,10,30,20,0,7,169,54,16
25,3,6,3,22,15,8,15,4,1,3,1,2,1,2,1,6,1,2,0,2,1,0,7,18,2,1
26,2,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,2
27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
29,12,51,2,16,18,31,17,13,2,41,1,61,8,11,2,5,8,9,2,5,8,0,35,49,13,10
3,3,6,5,10,5,24,22,1,2,5,1,3,3,2,3,10,5,6,1,3,2,4,10,36,14,3
30,2,2,1,50,13,14,16,1,2,1,1,0,11,2,0,0,5,0,1,8,7,1,10,20,12,2
31,3,3,0,1,8,0,1,1,1,10,0,0,0,3,2,0,0,15,0,0,0,0,8,15,10,3
32,4,7,0,2,2,2,0,0,0,2,0,0,2,7,0,0,1,0,0,0,1,0,0,0,1,1
33,4,5,0,0,1,4,0,4,0,8,1,0,0,0,0,2,2,1,0,0,1,0,2,7,4,3
34,1,2,0,4,5,4,4,0,1,1,0,0,0,2,1,4,0,1,0,0,1,0,1,3,0,3
35,34,45,5,66,42,72,39,6,18,117,4,52,4,36,14,23,10,25,59,11,5,1,23,136,76,25
36,1,14,4,7,10,58,30,8,2,10,1,27,6,2,5,7,2,6,3,10,5,1,3,45,14,7
37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
40,0,0,0,21,0,8,1,0,0,0,0,3,0,2,0,0,1,0,0,1,0,0,0,7,0,0
41,0,1,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2
42,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
43,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
44,18,6,0,1,5,2,1,0,1,11,0,1,0,0,0,0,0,1,0,0,1,0,2,13,1,2
5,0,2,0,0,2,4,0,0,0,2,2,0,0,1,0,1,0,3,0,0,1,0,0,5,2,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,3,2,0,141,8,4,2,0,0,0,1,1,16,0,0,1,2,0,0,2,3,0,2,13,1,1
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
