cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,3,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,1
11,1,28,0,1,1,0,0,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1
12,1,2,0,1,0,0,0,0,1,3,1,1,0,2,0,3,0,2,0,0,0,0,2,3,2,1
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0
14,1,0,1,2,2,3,5,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,2,11,3,2
15,1,0,0,4,1,7,5,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0
16,11,61,1,16,22,37,22,15,4,42,2,58,17,10,2,5,8,9,2,5,14,0,39,50,17,10
17,7,1,0,4,8,7,5,0,0,3,0,1,1,5,0,0,3,0,0,0,2,0,2,8,1,1
18,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
19,3,3,0,144,10,2,2,0,0,0,1,0,16,0,0,3,2,0,0,2,3,0,2,12,1,1
2,3,8,0,7,7,3,3,0,0,4,0,0,0,0,1,1,0,1,7,1,0,0,2,15,7,5
20,1,0,0,18,0,7,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,5,0,0
21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,2,0,8,0,1,1,0,0,1,0,1,0,1,2,0,0,1,3,0,3,6,2,0
23,1,0,0,3,0,8,2,1,0,5,0,0,0,0,3,0,1,1,0,2,0,0,0,7,1,2
24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,5,7,6,6,4,16,12,2,1,5,1,3,4,1,2,9,2,4,4,2,0,0,6,28,12,4
26,2,2,0,0,3,2,4,0,0,11,1,5,1,0,0,0,1,1,0,1,3,0,2,8,6,3
27,1,0,9,13,3,25,36,1,0,0,0,7,3,2,1,1,5,0,0,3,1,0,3,18,1,1
28,2,2,1,50,17,10,16,1,2,1,1,0,14,2,0,0,5,3,0,9,7,0,12,20,10,1
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
33,6,9,2,112,6,19,21,1,2,25,10,14,3,28,9,2,10,3,7,18,10,0,4,98,31,6
34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
37,0,2,1,6,2,3,3,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,8,0,2
38,3,25,0,16,1,9,11,2,2,13,4,6,0,2,1,1,2,2,0,2,0,0,9,15,4,3
39,1,5,1,11,1,9,3,0,0,1,0,3,0,5,0,1,3,3,0,0,1,0,2,2,0,0
4,0,1,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,1
40,3,0,0,6,3,2,3,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,4,1,1
41,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0,2,1,17,1,2,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,7,2,0
45,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47,4,13,8,22,9,63,48,9,3,15,15,31,4,4,6,4,3,5,3,16,21,5,6,57,15,8
48,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
