cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,3,0,1,8,0,1,1,1,6,0,0,0,3,2,0,0,14,0,0,0,0,6,12,9,1
11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13,4,2,0,3,8,13,2,3,1,21,2,16,1,2,3,2,4,2,0,3,1,0,0,27,15,1
14,1,3,0,0,0,2,0,1,0,4,0,0,0,0,1,1,0,1,0,1,0,0,1,3,1,3
15,0,0,1,3,0,1,12,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,3,1,1
16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,1,0,0,2,1,3,5,1,1,1,0,0,0,0,1,1,0,2,0,0,0,0,2,10,3,2
18,6,18,1,2,11,30,21,1,7,25,0,25,1,2,5,3,9,4,0,2,2,0,0,34,15,9
19,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2,0,2,0,0,0,0,0,0,0,3,1,1,0,1,0,3,0,1,0,0,0,0,1,3,2,1
20,5,24,0,11,0,8,10,1,2,9,6,4,0,3,0,0,1,1,0,2,0,0,6,14,3,2
21,5,7,2,4,6,20,10,13,1,5,0,13,4,2,2,2,0,2,1,8,1,0,6,13,10,6
22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,11,5,8,21,16,55,39,6,4,1,1,1,15,10,1,7,7,3,0,2,19,0,7,31,9,1
24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,8,0,2,2,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,2
26,2,7,2,0,1,1,4,1,0,5,0,1,1,1,0,3,2,1,0,0,0,0,6,4,1,3
27,2,7,2,6,3,8,5,1,1,1,1,3,3,1,1,6,1,4,1,1,0,0,5,15,9,2
28,2,2,0,0,3,2,4,0,0,12,1,4,1,0,0,0,1,1,0,1,3,0,2,8,6,3
29,2,3,1,44,20,12,13,0,2,1,1,0,6,2,0,0,4,2,0,8,4,0,9,14,9,2
3,11,50,1,15,16,26,14,8,2,34,1,69,6,8,2,3,8,8,2,5,9,0,32,44,10,7
30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
32,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
33,0,0,1,1,2,1,2,0,0,7,1,2,6,1,1,1,0,0,0,1,0,1,3,6,3,1
34,3,8,0,0,4,10,1,0,1,20,1,0,1,3,1,5,3,7,0,1,1,1,5,24,6,3
35,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
38,2,3,0,9,4,5,5,0,1,1,0,1,0,2,1,4,0,1,0,0,1,0,2,5,1,2
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1
41,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,23,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,1,4,1,2
43,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,1,1,0,25,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0
46,2,5,2,3,5,31,16,1,0,7,0,15,3,1,2,5,0,2,2,4,3,0,1,27,8,3
47,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0
49,1,6,2,5,1,16,21,1,0,1,0,19,1,2,1,3,5,3,0,1,0,0,4,10,2,4
5,2,3,1,135,12,9,5,0,0,0,1,1,21,0,0,1,3,0,0,1,7,0,2,20,2,1
50,18,3,0,1,5,2,1,0,0,9,0,1,0,0,0,0,0,1,0,0,1,0,1,12,1,1
51,24,33,4,57,31,34,27,3,12,80,3,28,3,30,8,16,4,23,64,4,4,0,18,102,61,15
52,2,5,0,0,2,0,0,1,3,6,1,1,0,1,0,0,0,0,0,0,1,0,3,5,1,2
53,3,4,1,16,1,8,3,0,0,2,0,4,1,8,0,0,1,4,0,0,1,0,2,2,0,0
54,0,3,1,6,1,3,4,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,8,0,2
55,1,0,0,2,0,6,1,0,0,5,0,0,0,0,2,0,1,1,0,1,0,0,0,8,1,2
56,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,1
57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,0,2,1,12,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,6,2,0
59,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
61,1,0,0,26,0,11,2,0,0,0,0,2,1,2,0,0,1,0,0,1,0,0,0,9,1,0
62,0,0,0,11,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
63,2,1,0,5,3,1,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,2
64,2,12,6,22,9,55,39,8,3,14,15,25,4,4,6,3,3,4,3,14,17,5,5,53,13,7
7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9,6,9,1,115,6,18,22,1,2,24,10,14,3,28,10,3,10,3,9,18,10,0,4,102,29,8
