cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,1,3,0,11,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
1,4,3,0,0,1,2,2,0,0,6,1,0,0,1,0,0,0,1,1,0,1,0,1,8,6,2
10,36,59,5,68,59,92,50,10,20,135,3,67,6,41,16,27,10,37,63,14,9,1,28,167,93,27
11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,1,2,3,6,5,1,1,1,1,0,0,0,1,1,1,3,0,1,0,0,2,12,4,2
13,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2
14,4,5,1,21,14,9,11,5,0,2,1,1,3,6,1,8,1,2,0,3,1,0,6,18,1,1
15,0,0,0,12,3,16,1,0,0,0,0,0,2,0,0,0,2,1,0,1,9,0,3,5,3,0
16,31,93,1,19,30,44,32,14,6,53,2,99,21,12,3,7,13,10,2,7,27,0,40,73,23,15
17,0,0,0,10,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0
18,4,2,0,3,8,14,2,3,1,21,2,19,1,2,4,2,4,2,0,4,1,0,0,28,15,2
19,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
2,6,19,5,124,13,41,44,10,5,34,23,36,6,28,14,5,8,11,12,29,18,0,7,131,36,15
20,3,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0
21,8,9,10,12,9,48,44,1,2,11,2,7,5,3,5,11,6,7,4,6,3,5,9,51,18,8
22,2,6,1,14,1,5,4,0,0,0,0,2,1,6,0,1,2,4,0,0,1,0,0,2,0,1
23,0,1,0,0,0,1,1,0,2,3,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,1
24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
25,0,0,0,1,0,1,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,1,3,0,1,0,0,0,0,1,7,1,1,0,1,0,1,0,3,0,0,1,0,5,4,3,1
27,7,37,0,13,5,10,15,1,3,20,3,8,1,4,1,1,3,4,0,2,0,0,10,20,6,5
28,3,0,11,11,8,36,42,2,0,0,0,8,5,5,2,1,7,0,0,3,2,0,4,27,1,2
29,3,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,1
3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
30,4,10,0,1,1,5,0,4,0,11,1,0,0,0,0,2,2,3,0,0,1,0,2,12,4,3
31,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
32,0,2,0,9,2,6,5,1,0,3,1,0,0,3,2,0,4,2,0,2,2,0,1,19,6,2
33,1,0,0,19,0,11,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,7,0,0
34,2,2,0,0,0,0,2,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,4,3,0,0
35,2,5,2,52,19,19,20,1,3,1,1,2,13,2,0,1,5,2,1,8,8,1,14,25,15,3
36,0,0,0,2,0,6,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1
37,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
38,0,0,0,0,1,2,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
39,1,2,1,17,1,4,0,0,3,0,1,0,1,0,0,0,0,1,0,2,0,0,0,8,2,0
4,3,3,0,12,1,6,0,0,0,2,0,2,0,2,0,0,1,3,0,0,0,0,1,3,0,4
5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,2,1,0,64,3,2,1,0,0,0,0,0,5,0,0,2,1,0,0,1,2,0,0,5,1,1
7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8,1,2,0,90,6,7,3,0,0,0,1,0,12,0,0,0,1,0,0,1,1,0,2,11,2,0
9,1,2,0,4,5,3,4,0,1,2,0,0,1,4,1,4,0,1,0,0,1,0,1,4,0,4
