cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,5,3,2,2,22,28,28,3,5,47,2,35,2,4,16,6,13,3,2,7,5,0,2,65,31,8
1,7,8,0,1,5,0,0,0,2,11,1,0,5,1,2,3,1,5,0,0,1,0,3,19,3,8
10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,7,16,1,15,9,6,6,4,5,11,0,2,9,9,2,6,1,9,0,2,2,1,7,21,13,7
13,7,12,5,45,15,83,59,14,0,7,0,64,6,9,2,6,9,3,14,12,15,1,4,62,12,7
14,8,17,1,1,11,10,3,1,5,28,4,3,0,1,3,3,1,13,1,1,3,0,8,24,26,8
15,5,6,0,0,2,0,2,0,1,8,1,1,0,0,0,1,0,2,0,1,0,0,8,4,2,2
16,5,13,1,13,6,6,7,1,2,15,1,0,4,19,1,5,3,7,0,4,1,0,4,31,11,8
17,4,17,6,25,13,75,58,15,3,7,20,16,7,25,4,6,10,3,10,29,16,0,4,61,18,6
18,4,31,3,69,11,14,9,1,2,2,1,1,4,5,1,3,5,4,0,1,4,3,4,27,8,2
19,7,15,0,9,6,4,3,2,2,12,1,2,8,1,2,6,0,6,0,1,0,0,11,10,2,3
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,1,0,0,4,1,2,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,2,4,2,0
21,1,3,1,56,3,9,3,1,0,2,0,1,0,4,1,1,1,0,16,2,0,0,1,23,6,3
22,12,12,2,2,6,16,13,1,10,57,3,14,4,1,12,7,8,10,3,2,6,0,1,31,15,10
23,1,1,1,105,2,10,5,0,0,2,0,0,0,23,0,0,0,0,21,6,2,0,0,32,6,3
24,7,24,2,100,18,35,18,2,3,4,0,4,4,8,0,7,2,2,7,0,9,1,7,38,8,5
25,11,9,5,102,7,59,23,3,1,6,1,13,6,4,2,1,3,4,4,8,15,0,5,40,9,3
26,7,5,1,0,8,1,8,0,4,13,0,1,9,4,0,2,1,7,0,0,0,0,6,17,10,5
27,3,6,0,3,3,2,0,0,1,13,4,3,1,0,1,1,0,3,1,0,1,0,6,10,4,7
28,4,5,2,5,5,20,18,1,0,10,1,93,1,1,0,2,10,4,0,4,2,0,34,34,5,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,31,2,25,14,13,14,1,2,17,3,1,8,4,0,6,2,3,1,3,3,0,9,35,20,3
5,1,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
6,13,15,0,8,15,2,5,0,2,8,0,0,5,4,0,3,0,6,0,2,1,0,7,25,7,3
7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,2,2,1,0,0,0,1,0,0,7,0,1,1,1,1,0,0,4,0,0,0,0,4,6,4,2
9,6,15,0,6,14,6,9,3,0,28,2,4,3,1,1,3,3,6,3,0,1,1,6,37,19,5
