file_name,accuracy
30_k_means,0.2536122492991158
35_k_means,0.2605132628854863
55_k_means,0.26568902307526415
50_k_means,0.26612033642441235
26_k_means,0.24239810222126376
60_k_means,0.27064912659046797
40_k_means,0.2594349795126159
65_k_means,0.2732370066853569
45_k_means,0.25965063618719
70_k_means,0.2807849902954496
