file_name,accuracy
40_mean_shift,0.5423765365538064
50_mean_shift,0.3847315074401553
25_mean_shift,0.8470994177269786
15_mean_shift,0.9674358421393142
45_mean_shift,0.4671123571274531
5_mean_shift,0.9956868665085185
35_mean_shift,0.6476169937459564
10_mean_shift,0.9879232262238516
30_mean_shift,0.751132197541514
20_mean_shift,0.9234418805262022
