file_name,accuracy
40_mean_shift,0.14276471856803968
50_mean_shift,0.2163036445978003
25_mean_shift,0.06922579253827905
15_mean_shift,0.03730860470131551
45_mean_shift,0.18373948673711452
5_mean_shift,0.008410610308389044
35_mean_shift,0.11710157429372439
10_mean_shift,0.015958593918481777
30_mean_shift,0.08798792322622385
20_mean_shift,0.05046366185033427
