file_name,map
40_mean_shift,0.1271869889116001
50_mean_shift,0.20087506151582474
25_mean_shift,0.06536603319630684
15_mean_shift,0.03774818555536975
45_mean_shift,0.17656052165717862
5_mean_shift,0.01707910661536581
35_mean_shift,0.10729042388377402
10_mean_shift,0.023653733745910954
30_mean_shift,0.082327932186231
20_mean_shift,0.04935889497011249
