cluster,category,precision
0,travel,0.1784037558685446
1,citizen_journalism,0.10975609756097561
10,religion,1.0
11,travel,1.0
12,conferences_and_other_events,0.1710843373493976
13,art,0.3333333333333333
14,travel,0.19879518072289157
15,food_and_drink,0.14285714285714285
16,citizen_journalism,0.3360323886639676
17,health,0.34552845528455284
18,citizen_journalism,0.6808510638297872
19,autos_and_vehicles,0.5
2,travel,1.0
20,citizen_journalism,0.2634730538922156
21,autos_and_vehicles,0.1388888888888889
22,health,0.21148036253776434
23,travel,0.17679558011049723
24,travel,0.2
25,food_and_drink,0.1951219512195122
26,gaming,0.4
27,comedy,0.16666666666666666
28,travel,0.15760869565217392
29,citizen_journalism,0.3262411347517731
3,food_and_drink,0.19230769230769232
30,food_and_drink,0.2413793103448276
31,travel,0.16853932584269662
32,travel,0.1882716049382716
33,citizen_journalism,0.25333333333333335
34,citizen_journalism,0.36283185840707965
4,conferences_and_other_events,1.0
5,food_and_drink,0.18461538461538463
6,food_and_drink,0.15083798882681565
7,default_category,0.3333333333333333
8,travel,0.14285714285714285
9,travel,0.1897810218978102
