cluster,category,precision
0,autos_and_vehicles,0.18811881188118812
1,conferences_and_other_events,1.0
10,gaming,0.3333333333333333
11,travel,0.14049586776859505
12,food_and_drink,0.15
13,travel,0.19322033898305085
14,food_and_drink,0.26291079812206575
15,travel,0.1724137931034483
16,citizen_journalism,0.30927835051546393
17,conferences_and_other_events,0.1925925925925926
18,comedy,0.16666666666666666
19,travel,0.15
2,conferences_and_other_events,0.2524752475247525
20,travel,0.21428571428571427
21,food_and_drink,0.1935483870967742
22,citizen_journalism,0.2222222222222222
23,health,0.47101449275362317
24,food_and_drink,0.14285714285714285
25,citizen_journalism,0.7115384615384616
26,food_and_drink,0.18604651162790697
27,videoblogging,1.0
28,citizen_journalism,0.4588235294117647
29,citizen_journalism,0.45614035087719296
3,food_and_drink,0.18518518518518517
30,citizen_journalism,0.25
31,travel,0.1864406779661017
32,citizen_journalism,0.4143646408839779
33,travel,0.16831683168316833
34,religion,1.0
35,citizen_journalism,0.14049586776859505
36,travel,0.1864406779661017
37,food_and_drink,0.19
38,travel,0.17857142857142858
39,movies_and_television,0.1651376146788991
4,travel,1.0
40,food_and_drink,0.16666666666666666
41,food_and_drink,0.1865671641791045
42,health,0.3532110091743119
43,autos_and_vehicles,0.15
44,conferences_and_other_events,0.22815533980582525
5,travel,0.16883116883116883
6,autos_and_vehicles,0.5
7,travel,0.16483516483516483
8,autos_and_vehicles,0.3333333333333333
9,travel,1.0
