cluster,category,precision
0,conferences_and_other_events,0.20089285714285715
1,travel,0.21428571428571427
10,autos_and_vehicles,0.5
11,citizen_journalism,0.31386861313868614
12,videoblogging,0.25
13,conferences_and_other_events,1.0
14,food_and_drink,0.19230769230769232
15,travel,0.17142857142857143
16,travel,0.25
17,travel,0.1782178217821782
18,food_and_drink,0.21367521367521367
19,citizen_journalism,0.7083333333333334
2,travel,1.0
20,religion,1.0
21,art,0.3333333333333333
22,food_and_drink,0.14942528735632185
23,citizen_journalism,0.5
24,travel,0.21296296296296297
25,school_and_education,0.23333333333333334
26,autos_and_vehicles,0.13513513513513514
27,movies_and_television,0.18823529411764706
28,autos_and_vehicles,0.12857142857142856
29,travel,0.25
3,food_and_drink,0.18823529411764706
30,travel,0.15789473684210525
31,travel,0.20512820512820512
32,food_and_drink,0.16666666666666666
33,health,0.5193798449612403
34,autos_and_vehicles,0.1891891891891892
35,travel,0.147239263803681
36,gaming,0.4444444444444444
37,comedy,0.25
38,autos_and_vehicles,0.15492957746478872
39,autos_and_vehicles,0.1935483870967742
4,travel,1.0
40,travel,0.23178807947019867
41,travel,0.17757009345794392
42,autos_and_vehicles,0.1568627450980392
43,food_and_drink,0.23809523809523808
44,citizen_journalism,0.6206896551724138
45,conferences_and_other_events,0.23809523809523808
46,citizen_journalism,0.3148148148148148
47,conferences_and_other_events,0.2
48,citizen_journalism,0.2054794520547945
49,citizen_journalism,0.2975206611570248
5,autos_and_vehicles,0.1282051282051282
50,citizen_journalism,0.30434782608695654
51,travel,0.15492957746478872
52,travel,0.14018691588785046
53,citizen_journalism,0.18461538461538463
54,food_and_drink,0.23076923076923078
55,conferences_and_other_events,0.26282051282051283
56,citizen_journalism,0.2982456140350877
57,autos_and_vehicles,0.16666666666666666
58,autos_and_vehicles,0.5
59,health,0.34972677595628415
6,movies_and_television,0.5
60,food_and_drink,0.21649484536082475
61,citizen_journalism,0.5365853658536586
62,citizen_journalism,0.5957446808510638
63,food_and_drink,0.17647058823529413
64,food_and_drink,0.19607843137254902
65,food_and_drink,0.30303030303030304
66,autos_and_vehicles,0.32786885245901637
67,travel,0.18840579710144928
68,citizen_journalism,0.1728395061728395
69,citizen_journalism,0.2
7,religion,0.26666666666666666
8,food_and_drink,0.3090909090909091
9,travel,0.2413793103448276
