cluster,category,precision
-1,travel,0.1580281690140845
0,food_and_drink,0.1814814814814815
1,conferences_and_other_events,0.3
10,citizen_journalism,0.8
11,citizen_journalism,0.6666666666666666
12,citizen_journalism,0.6666666666666666
13,citizen_journalism,0.6363636363636364
14,citizen_journalism,0.6
15,travel,0.6
16,gaming,0.23076923076923078
17,default_category,0.8888888888888888
18,conferences_and_other_events,0.3333333333333333
19,food_and_drink,0.3333333333333333
2,autos_and_vehicles,1.0
20,health,0.9318181818181818
21,citizen_journalism,1.0
22,citizen_journalism,1.0
23,citizen_journalism,0.8
24,autos_and_vehicles,0.6666666666666666
25,health,0.4
26,conferences_and_other_events,1.0
27,default_category,0.3333333333333333
28,literature,0.9
29,health,1.0
3,citizen_journalism,0.4305835010060362
30,health,0.875
31,religion,0.4
4,default_category,0.4
5,citizen_journalism,0.8
6,citizen_journalism,0.45454545454545453
7,school_and_education,0.8
8,art,0.5
9,citizen_journalism,0.7608695652173914
