cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster58,4,6,1,11,4,4,4,0,1,3,1,0,3,16,0,2,2,4,0,4,0,0,2,13,2,5
cluster59,4,10,0,0,6,4,2,1,2,18,3,2,0,0,2,3,0,6,0,0,1,0,5,14,15,2
cluster54,3,2,2,24,1,15,9,4,0,4,0,1,1,3,2,1,0,2,13,4,2,0,1,21,4,5
cluster55,6,5,1,1,7,11,10,1,4,39,2,11,6,1,7,6,2,4,1,1,3,0,0,27,11,6
cluster56,1,0,1,14,0,3,2,2,0,0,0,2,1,11,0,0,1,0,5,0,0,0,0,6,1,2
cluster57,1,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0
cluster50,7,2,0,0,5,1,2,0,2,8,0,1,6,2,0,1,1,4,0,0,0,0,3,9,6,4
cluster51,5,3,1,11,0,4,7,2,0,1,0,8,1,1,0,1,3,0,0,2,1,0,1,8,0,2
cluster52,2,4,0,0,3,1,2,0,1,10,0,0,0,0,0,2,0,2,0,0,0,0,1,12,6,2
cluster53,0,3,0,2,6,0,0,0,1,9,0,0,1,1,0,3,0,2,0,0,0,0,2,10,1,3
cluster10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster11,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
cluster38,6,6,1,0,3,6,8,0,7,30,1,7,1,1,7,6,5,7,0,1,4,0,1,14,12,5
cluster39,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cluster14,3,4,2,1,2,22,19,2,1,10,3,24,1,3,9,7,7,1,0,2,3,0,1,21,8,2
cluster15,6,9,1,1,4,4,1,0,3,16,0,1,0,0,1,1,0,5,1,1,1,0,4,9,11,8
cluster16,3,2,1,18,4,13,13,2,0,1,0,1,5,0,1,1,0,1,5,1,2,0,0,21,7,1
cluster17,2,29,1,29,4,5,5,1,1,2,1,0,2,4,1,1,2,2,0,1,2,2,3,15,4,1
cluster18,3,3,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,6,3,2,1
cluster19,0,2,1,16,1,9,2,0,0,2,0,1,0,4,0,0,1,0,15,0,2,0,0,13,5,1
cluster30,4,13,0,0,4,1,1,2,4,10,0,1,2,1,0,3,0,5,0,0,2,0,4,11,10,3
cluster31,2,3,0,5,12,41,28,5,1,3,0,7,1,5,0,3,4,1,1,11,8,0,1,27,5,3
cluster36,2,1,1,30,5,3,3,0,0,1,1,0,0,0,1,1,2,0,11,1,0,0,0,12,5,3
cluster37,0,5,1,5,3,10,10,1,0,2,0,69,1,1,0,1,3,1,0,1,3,0,2,10,0,1
cluster34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster35,4,10,2,60,5,15,4,0,2,1,0,0,3,3,0,1,2,0,0,0,4,0,2,18,2,1
cluster13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster12,5,4,1,9,4,0,5,0,0,0,0,0,3,7,1,2,1,1,0,1,2,0,3,12,3,3
cluster49,1,6,2,8,2,16,18,3,0,4,1,3,2,11,3,1,4,2,7,2,0,0,1,32,10,2
cluster48,1,5,1,16,5,6,6,3,0,2,0,1,8,5,1,3,2,4,0,0,1,1,2,10,2,4
cluster43,0,0,0,72,0,2,2,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,8,1,0
cluster42,2,4,0,0,2,0,2,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1
cluster41,3,11,0,3,11,5,4,1,0,21,1,3,1,1,1,0,2,5,1,0,1,0,5,23,14,2
cluster40,1,4,1,2,4,0,4,0,2,1,0,0,4,1,1,2,0,2,0,0,0,0,4,6,1,0
cluster47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1
cluster46,1,3,1,19,2,4,2,1,0,1,0,1,0,1,0,1,1,0,9,0,0,0,1,15,2,1
cluster45,9,11,0,0,10,2,1,0,2,8,0,0,2,2,0,2,0,4,0,1,0,0,5,13,4,1
cluster44,4,18,1,2,6,4,1,1,1,11,0,0,0,3,0,0,0,1,0,0,1,0,3,15,13,1
cluster29,2,4,2,47,1,31,4,0,1,3,1,3,2,3,0,0,0,2,1,4,12,0,3,11,3,1
cluster28,1,1,0,2,0,1,0,0,1,4,0,1,1,0,1,1,0,4,1,0,0,0,3,4,3,2
cluster21,2,13,0,9,9,8,8,1,2,2,2,0,2,1,0,8,1,2,2,0,1,0,3,15,5,1
cluster20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster23,4,0,0,2,18,6,10,1,3,25,0,16,0,0,3,0,6,0,1,5,0,0,2,36,13,2
cluster22,7,6,0,0,1,0,1,0,2,7,1,0,4,0,2,0,1,3,0,0,1,0,2,10,2,6
cluster25,2,11,0,4,3,4,1,1,1,3,1,2,8,1,1,4,0,5,0,1,0,0,7,5,2,3
cluster24,0,10,0,18,8,8,11,0,1,5,2,1,6,2,0,4,1,2,0,2,1,0,5,18,8,2
cluster27,2,10,4,6,6,47,28,8,2,1,18,15,4,2,3,0,8,4,1,22,14,0,1,22,9,3
cluster26,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
cluster32,3,3,1,64,5,17,5,1,0,0,0,4,1,4,1,1,1,1,0,1,6,2,2,16,4,1
cluster8,1,3,0,13,5,7,5,0,0,4,0,1,0,2,0,0,1,4,1,0,1,1,2,9,3,2
cluster9,1,2,1,3,4,10,12,1,0,6,1,62,0,1,0,0,7,2,0,2,1,0,34,28,5,0
cluster33,0,0,0,34,1,3,1,0,0,1,0,0,0,10,0,0,0,0,6,2,0,0,0,12,0,0
cluster2,4,7,3,23,6,44,25,7,0,5,0,6,2,1,0,3,2,0,1,2,6,1,2,12,6,2
cluster3,3,4,0,0,1,1,0,0,0,4,4,2,0,0,0,1,0,1,0,0,1,0,4,6,2,5
cluster0,0,0,0,5,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,3,0,0,1,7,1,0
cluster1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster6,1,1,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,3,0,0,0,0,1,3,2,0
cluster7,3,3,0,3,2,0,3,1,1,11,0,0,0,1,0,1,0,2,0,0,0,0,3,7,3,1
cluster4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cluster5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
