cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster58,2,3,0,3,2,2,2,1,0,2,0,0,6,0,1,3,0,3,0,1,0,0,2,4,0,0
cluster59,1,1,1,18,4,3,4,0,0,0,0,0,0,2,0,2,2,1,6,0,0,0,1,6,1,1
cluster54,1,2,1,4,1,10,7,2,0,1,0,49,1,1,0,2,1,0,0,1,2,0,2,9,0,1
cluster55,5,3,1,0,7,9,6,0,2,34,2,11,1,0,4,0,0,4,0,1,3,0,0,19,6,4
cluster56,1,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
cluster57,2,24,2,49,5,7,5,0,2,1,1,0,4,5,1,1,2,1,0,1,2,2,2,19,3,0
cluster50,3,8,2,40,3,30,9,2,1,3,0,6,1,3,0,1,0,2,0,3,10,0,4,15,3,1
cluster51,1,1,0,2,0,1,0,0,1,4,0,1,1,0,1,1,0,4,1,0,0,0,4,5,4,2
cluster52,7,4,0,8,7,1,3,0,0,0,0,0,4,2,0,2,0,2,0,1,1,0,4,9,3,2
cluster53,0,3,0,4,0,9,8,4,0,3,1,2,1,9,0,0,2,0,3,3,0,0,1,17,2,1
cluster10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1
cluster11,5,4,3,18,2,36,25,8,0,2,0,4,2,1,0,1,2,0,1,3,6,1,1,16,6,2
cluster12,2,2,0,1,1,11,11,1,0,4,1,21,1,1,3,5,8,0,0,0,2,0,0,16,4,2
cluster39,2,3,0,13,8,10,8,1,1,1,0,1,2,0,1,4,0,2,6,0,1,0,2,17,5,1
cluster14,2,4,0,0,2,0,2,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1
cluster15,1,7,1,18,4,9,6,1,0,2,0,1,7,3,0,1,1,3,0,0,2,0,3,12,1,2
cluster16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster17,1,1,0,4,2,7,6,1,0,5,1,42,0,0,0,0,5,3,0,3,0,0,33,21,3,0
cluster18,4,16,1,59,8,22,7,1,1,1,0,2,1,6,0,1,1,0,0,0,7,0,3,13,3,2
cluster19,6,2,3,63,3,12,5,0,0,1,1,5,2,2,1,0,4,1,1,3,7,2,2,16,1,1
cluster30,2,2,0,11,4,2,4,1,0,0,0,1,5,3,1,2,1,2,0,0,0,1,1,8,0,4
cluster31,3,11,0,4,8,4,4,2,0,21,2,2,3,1,1,1,2,5,0,0,1,0,5,21,13,4
cluster36,4,11,0,0,6,4,2,1,2,19,2,2,0,0,2,3,0,7,0,0,1,0,4,13,15,4
cluster37,4,11,0,3,5,2,0,0,2,5,1,2,3,1,1,2,0,2,0,1,0,0,6,8,3,4
cluster34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cluster35,3,2,3,14,3,12,17,1,0,5,0,0,4,6,3,4,3,1,11,2,1,0,0,24,6,5
cluster13,5,11,0,0,5,1,2,0,1,7,0,0,0,2,0,1,0,4,0,0,0,0,4,9,4,1
cluster64,1,0,1,22,0,3,3,2,0,0,0,2,1,10,0,0,1,0,5,2,0,0,0,8,2,2
cluster38,4,0,1,19,3,17,10,2,0,2,0,1,3,1,1,1,0,2,7,1,3,0,0,17,6,2
cluster49,5,4,0,0,4,6,4,0,6,24,1,4,1,0,4,2,2,6,0,1,4,0,0,11,10,3
cluster48,2,1,1,1,1,7,11,1,1,4,0,9,0,1,4,1,3,2,1,1,0,0,3,12,4,0
cluster43,2,4,0,0,2,2,1,1,2,12,0,0,0,0,0,1,0,4,0,0,0,0,0,12,5,1
cluster42,2,0,0,1,16,2,7,0,2,21,0,8,0,0,0,0,1,0,0,4,0,0,0,29,10,2
cluster41,2,5,2,1,4,8,8,0,0,2,0,45,1,1,0,0,4,1,0,0,1,0,1,6,3,0
cluster40,3,3,0,3,3,0,3,1,1,11,0,0,0,0,0,1,0,2,0,0,0,0,3,7,2,1
cluster47,1,2,1,25,2,4,1,1,0,2,0,0,0,0,1,0,0,0,8,1,0,0,1,10,5,2
cluster46,0,1,0,0,0,8,5,1,1,7,1,5,0,2,7,1,2,0,0,2,2,0,0,10,6,0
cluster45,1,6,0,10,7,10,7,0,1,4,2,1,0,0,0,3,3,2,0,0,1,1,3,14,7,1
cluster44,0,0,0,17,0,4,2,0,0,1,0,0,0,2,0,0,0,0,9,1,1,0,0,15,3,0
cluster29,1,4,0,2,5,0,0,0,0,10,0,0,3,1,0,3,0,2,0,0,0,0,1,13,2,4
cluster28,3,3,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,6,3,2,1
cluster61,1,4,0,11,2,1,1,0,0,2,1,0,4,13,0,0,2,1,0,2,0,0,2,9,1,3
cluster60,0,2,1,5,13,41,25,4,1,2,0,5,0,5,0,2,4,1,1,15,8,0,1,17,7,1
cluster63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster62,1,1,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,2,0,0,0,0,1,3,2,0
cluster21,1,3,1,19,2,8,3,0,0,1,0,2,0,3,0,1,2,0,18,0,1,0,0,20,2,2
cluster20,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0
cluster23,0,15,1,10,7,6,8,1,1,5,3,0,2,2,0,4,1,3,1,2,0,0,3,15,11,0
cluster22,1,3,2,2,2,3,5,0,1,1,0,0,0,7,1,4,1,2,0,2,1,0,1,9,3,3
cluster25,2,10,3,4,5,43,26,7,2,1,19,11,4,2,3,0,6,3,1,16,13,0,1,22,9,3
