cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster54,1,1,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,4,0,0,0,0,1,4,2,1
cluster50,1,2,1,3,4,10,12,1,0,6,1,67,0,1,0,0,6,2,0,2,1,0,34,29,5,0
cluster51,2,11,0,4,4,4,1,1,1,5,1,2,7,1,1,4,0,5,0,1,0,0,7,5,2,3
cluster52,1,0,0,28,1,0,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,0
cluster53,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster10,5,3,1,7,4,0,4,0,0,1,0,0,3,8,1,4,1,1,0,1,2,0,3,14,5,3
cluster11,2,5,0,2,6,0,0,0,1,11,0,1,0,1,0,3,0,3,0,0,1,0,4,11,1,5
cluster12,0,3,1,12,0,15,11,7,0,3,1,3,2,16,0,0,3,0,6,3,0,0,1,20,4,1
cluster39,1,2,0,7,12,43,29,5,1,2,0,6,0,5,0,2,4,1,1,12,8,0,1,25,6,3
cluster14,7,6,0,0,1,0,1,0,2,7,1,0,5,0,2,0,1,3,0,0,1,0,2,10,2,6
cluster15,3,3,1,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,6,3,2,1
cluster16,6,6,3,20,5,36,23,9,1,5,0,3,4,0,1,4,1,2,9,4,5,1,2,19,6,6
cluster17,6,6,1,0,3,6,6,0,7,30,1,6,1,1,7,5,5,6,0,1,4,0,0,13,12,5
cluster32,3,3,2,20,2,12,20,1,0,7,0,0,4,10,4,3,3,1,11,1,1,0,0,28,8,3
cluster33,3,9,1,16,3,7,5,0,1,3,1,0,3,16,0,2,2,3,0,4,0,1,3,16,3,5
cluster30,4,11,1,1,4,3,1,0,3,16,0,1,0,0,2,1,0,4,1,1,1,0,3,12,9,7
cluster31,6,5,1,1,8,11,9,1,3,37,2,12,4,0,6,5,2,4,0,1,3,0,0,27,9,6
cluster36,3,4,2,1,2,23,19,2,1,10,3,25,1,3,10,7,7,1,0,2,3,0,1,23,9,2
cluster37,6,2,3,70,3,15,6,1,0,1,1,5,2,3,1,0,4,1,1,3,8,2,2,16,1,1
cluster34,7,2,0,0,5,1,3,0,2,8,0,1,6,2,0,1,1,4,0,0,0,0,4,9,6,4
cluster35,1,4,2,23,2,6,2,1,0,0,0,1,0,2,0,1,2,0,13,0,0,0,1,19,1,1
cluster13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cluster38,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
