cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster25,1,1,0,2,2,1,0,0,1,6,0,1,1,0,1,1,0,3,1,0,0,0,3,4,2,2
cluster24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1
cluster58,5,11,1,0,5,5,1,0,3,13,1,1,0,0,1,2,0,5,1,1,1,0,5,10,11,5
cluster59,0,0,1,15,0,0,5,0,0,1,0,0,1,3,0,0,0,0,3,2,0,0,0,8,1,2
cluster54,2,2,0,4,0,9,4,1,0,1,0,29,1,1,0,2,0,0,0,1,2,0,1,6,0,1
cluster55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster56,0,1,0,0,0,8,4,0,0,7,1,5,0,2,8,0,1,0,0,1,2,0,0,9,7,0
cluster57,0,3,0,7,5,5,5,1,1,2,2,0,1,1,0,1,0,2,1,2,0,0,1,10,7,0
cluster50,4,3,0,9,4,0,3,0,0,0,0,0,4,5,0,0,0,1,0,0,1,0,2,8,1,1
cluster51,1,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0
cluster52,1,3,1,14,3,5,6,1,0,1,0,1,9,3,1,3,2,1,0,0,1,0,1,8,0,0
cluster53,2,7,2,57,3,11,2,0,2,1,0,0,3,3,0,1,2,0,0,0,4,0,1,16,2,0
cluster10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster11,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
cluster38,4,7,0,0,0,0,2,0,0,7,1,1,0,0,1,0,0,0,0,1,0,0,6,3,1,2
cluster39,2,2,1,15,4,2,3,1,0,1,1,0,0,0,1,0,2,0,13,0,0,0,1,13,4,1
cluster14,1,3,2,0,3,7,11,1,1,5,0,4,1,2,5,7,3,0,1,2,0,0,0,18,7,3
cluster15,1,3,1,23,1,7,2,0,0,0,0,1,0,2,0,1,2,0,11,0,0,0,0,16,2,1
cluster16,2,8,3,4,4,40,23,5,2,1,18,13,4,2,3,0,6,4,0,16,12,0,1,20,7,3
cluster17,8,13,0,0,7,2,2,0,2,9,0,0,1,2,0,2,0,4,0,1,0,0,4,14,5,2
cluster18,3,4,0,0,1,1,0,0,0,4,4,2,0,0,0,1,0,2,0,0,1,0,4,6,3,5
cluster19,1,29,0,14,3,4,4,0,2,3,1,0,1,4,0,2,1,3,0,1,1,0,5,13,5,2
cluster30,7,3,0,0,5,0,2,0,2,8,0,1,5,2,0,1,0,3,0,0,0,0,3,9,6,4
cluster31,3,9,1,7,4,6,8,3,0,4,0,1,3,0,1,1,1,0,0,0,2,1,4,9,3,4
cluster36,3,4,1,0,5,1,4,0,2,6,0,0,0,3,1,5,1,3,0,3,1,0,4,15,9,4
cluster37,0,0,1,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2
cluster34,4,0,1,14,3,13,8,2,0,3,0,1,3,1,1,1,0,2,6,1,2,0,0,13,6,2
cluster35,3,2,0,1,2,10,16,0,0,5,1,34,1,1,1,4,8,1,0,0,1,0,1,17,3,2
cluster13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster65,2,5,1,1,1,19,10,1,1,3,1,4,0,4,1,3,2,1,0,3,3,0,0,14,8,2
cluster64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cluster12,0,1,1,11,0,12,9,6,0,3,1,2,1,9,0,0,2,0,6,3,0,0,1,15,3,1
cluster49,0,1,0,17,1,6,2,0,0,2,0,0,0,3,0,0,0,0,16,1,2,0,0,18,4,1
cluster48,1,0,0,12,4,7,7,0,0,0,0,1,0,0,1,2,0,1,6,0,0,0,2,13,5,0
cluster43,1,3,1,22,4,5,5,0,0,0,0,0,4,0,1,0,1,0,0,0,0,2,2,6,2,1
cluster42,2,1,2,16,0,15,6,1,0,3,0,0,2,3,2,0,1,0,9,3,1,0,0,18,4,2
cluster41,2,8,1,3,4,7,5,1,4,11,0,7,4,1,6,6,5,2,3,0,1,0,2,16,8,4
cluster40,2,7,3,40,3,30,5,2,0,4,0,5,1,2,0,1,0,2,0,3,10,0,3,11,3,1
cluster47,0,0,0,68,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,7,1,0
cluster46,3,1,1,56,2,14,5,0,1,1,1,4,2,3,0,0,4,1,1,3,4,0,1,8,1,0
cluster45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster44,3,11,0,4,5,4,2,1,1,3,1,2,8,1,1,4,0,5,0,1,0,0,7,6,2,3
cluster29,3,7,1,17,4,6,4,0,0,1,1,0,3,16,0,2,2,2,0,2,0,1,2,13,1,5
cluster28,0,4,1,2,4,8,6,0,0,2,0,48,1,0,0,0,4,1,0,0,1,0,2,7,1,0
cluster67,0,2,0,1,0,3,3,1,0,0,0,1,1,9,0,0,1,2,1,0,0,0,0,4,0,0
cluster66,0,18,1,5,5,2,3,1,1,4,0,1,1,2,0,3,1,3,0,0,1,0,3,13,6,2
cluster61,1,1,1,3,2,6,5,1,0,5,1,43,0,0,0,0,4,2,0,2,0,0,33,19,3,0
cluster60,0,1,1,5,14,28,23,4,1,1,0,5,0,2,0,1,5,0,2,14,4,0,1,12,2,1
cluster63,2,3,0,13,8,11,10,0,2,4,2,1,1,2,0,4,2,0,0,0,2,1,2,12,5,1
cluster62,0,3,0,2,6,0,0,0,1,9,0,0,1,1,0,3,0,2,0,0,0,0,2,10,1,3
