file_name,accuracy
30_k_means,0.17510319356941126
35_k_means,0.16510971105800565
55_k_means,0.12339778405387791
50_k_means,0.13056702150771235
26_k_means,0.18987616771670648
60_k_means,0.11492504888116446
40_k_means,0.14816424071257875
65_k_means,0.10927655876602216
45_k_means,0.13990875515967846
70_k_means,0.11318705192265914
