cluster,category,precision
0,citizen_journalism,0.2826162994053865
1,autos_and_vehicles,0.1790787774429617
10,citizen_journalism,0.2981601731601732
11,travel,0.24836601307189543
12,health,0.2587616822429907
13,citizen_journalism,0.5909340659340659
14,gaming,0.5014058106841612
15,autos_and_vehicles,0.2007042253521127
16,autos_and_vehicles,0.2559322033898305
17,travel,0.1539509536784741
18,art,0.20887807844329584
19,travel,0.14272970561998216
2,citizen_journalism,0.6668355285376562
20,citizen_journalism,0.16872427983539096
21,conferences_and_other_events,0.2713004484304933
22,citizen_journalism,0.19245283018867926
23,autos_and_vehicles,0.19401544401544402
24,autos_and_vehicles,0.20383863515194597
25,citizen_journalism,0.15491329479768787
26,autos_and_vehicles,0.1943127962085308
27,citizen_journalism,0.14127423822714683
28,travel,0.21729490022172948
29,conferences_and_other_events,0.3333333333333333
3,autos_and_vehicles,0.16825775656324582
30,conferences_and_other_events,0.17884780739466896
31,citizen_journalism,0.20432692307692307
32,citizen_journalism,0.4732008224811515
33,travel,0.12387387387387387
34,autos_and_vehicles,0.23627684964200477
35,food_and_drink,0.19205298013245034
36,health,0.34332425068119893
37,travel,0.15082956259426847
38,citizen_journalism,0.3998422712933754
39,citizen_journalism,0.3131435493640218
4,citizen_journalism,0.31291028446389496
40,travel,0.14609571788413098
41,travel,0.14864864864864866
42,religion,0.28
43,food_and_drink,0.27367055771725035
44,travel,0.1888412017167382
45,travel,0.12903225806451613
46,citizen_journalism,0.48980496453900707
47,movies_and_television,0.1768617021276596
48,autos_and_vehicles,0.20350877192982456
49,health,0.2846423211605803
5,travel,0.159
50,travel,0.12969525159461376
51,citizen_journalism,0.21304926764314247
52,autos_and_vehicles,0.22441860465116278
53,autos_and_vehicles,0.18075539568345322
54,citizen_journalism,0.19433198380566802
55,travel,0.14727722772277227
56,travel,0.120817843866171
57,autos_and_vehicles,0.3412887828162291
58,citizen_journalism,0.4043795620437956
59,travel,0.1619047619047619
6,conferences_and_other_events,0.1892744479495268
60,autos_and_vehicles,0.1544885177453027
61,food_and_drink,0.2049306625577812
62,conferences_and_other_events,0.2263172263172263
63,travel,0.23608768971332209
64,citizen_journalism,0.531810766721044
65,autos_and_vehicles,0.2713178294573643
66,autos_and_vehicles,0.31275720164609055
67,food_and_drink,0.2553191489361702
68,conferences_and_other_events,0.1593317033414833
69,autos_and_vehicles,0.1597051597051597
7,default_category,0.267353579175705
8,autos_and_vehicles,0.3590992087644553
9,citizen_journalism,0.2571428571428571
