cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster35,0,0,0,0,4,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
cluster9,224,73,24,998,173,619,211,12,11,23,17,175,338,143,11,34,43,26,0,46,77,12,67,300,48,23
cluster38,4,17,8,342,1,31,4,1,47,5,7,2,11,25,1,1,0,8,0,29,2,0,6,73,23,7
cluster49,45,125,0,100,44,37,34,6,7,37,5,16,27,36,1,24,24,44,0,11,4,0,18,133,27,89
cluster13,159,110,5,1624,42,176,119,1,0,82,4,130,61,281,0,9,75,152,5,25,26,0,66,295,14,166
cluster43,6,17,0,76,3,16,13,0,2,39,549,7,1,5,0,11,2,12,0,2,9,0,30,41,15,10
cluster42,12,3,75,101,7,295,380,5,0,3,1,11,5,3,0,3,43,7,1,10,6,2,7,178,15,2
cluster41,25,121,1,65,13,25,21,2,11,131,0,19,9,11,0,2,2,15,0,2,54,0,24,53,24,44
cluster40,98,46,0,1206,31,52,39,0,0,49,0,12,95,203,1,1,56,6,0,6,17,0,30,212,23,63
cluster47,23,63,16,86,37,244,67,4,15,29,18,15,6,15,12,72,10,48,4,15,7,0,58,173,37,8
cluster46,13,38,1,5,23,11,10,0,14,19,8,4,0,23,4,6,0,64,3,6,1,0,34,119,54,20
cluster45,150,61,0,262,35,114,25,5,4,34,1,10,156,204,2,3,9,8,0,9,7,0,20,130,37,74
cluster44,63,165,2,161,42,70,25,8,13,45,5,16,8,146,1,0,20,22,0,6,25,0,22,136,61,60
cluster29,50,60,10,12,28,41,35,4,11,122,8,11,2,3,17,28,13,50,2,5,10,0,53,133,58,23
cluster28,135,21,21,59,127,225,111,17,19,56,6,4,6,70,7,24,6,33,2,7,2,4,18,160,40,11
cluster21,40,48,0,2857,256,30,176,0,8,19,1,92,2,14,3,15,69,4,1,0,10,0,54,494,4,19
cluster20,30,5,52,300,20,509,306,3,6,5,1,1,33,20,1,1,50,10,0,19,3,0,6,329,30,0
cluster23,16,11,42,48,37,188,135,24,6,16,12,2,1,23,4,6,3,12,0,24,0,1,10,178,35,4
cluster22,194,469,9,251,129,91,161,8,10,72,1,230,33,113,12,11,31,62,0,19,28,0,44,203,37,121
cluster25,82,72,20,86,106,109,134,32,16,69,21,50,28,52,23,62,26,32,5,14,12,4,48,189,112,43
cluster24,101,184,7,88,103,116,121,9,10,188,5,73,33,62,33,19,58,92,0,37,51,1,64,250,98,84
cluster27,604,457,16,135,247,112,87,90,60,332,5,113,51,64,16,15,17,91,0,13,26,0,110,553,158,206
cluster26,82,93,0,170,20,23,10,2,4,30,0,13,1,127,0,0,17,10,0,1,7,0,18,73,17,65
cluster18,69,178,3,166,57,55,36,4,4,31,1,29,29,54,0,9,13,57,4,14,14,0,26,77,15,84
cluster8,94,177,5,617,42,66,39,1,2,58,9,38,30,190,1,2,40,11,0,5,71,0,8,262,20,58
cluster48,75,307,7,294,76,172,74,11,22,189,58,50,31,56,6,61,32,60,26,19,26,1,118,251,83,78
cluster33,164,123,10,133,60,111,170,17,11,37,17,21,16,23,7,28,17,93,4,1,9,0,47,216,40,22
cluster2,91,325,18,1663,64,488,321,4,7,32,49,124,220,376,5,22,229,121,3,31,184,1,111,628,42,38
cluster3,50,301,0,169,29,14,20,3,6,88,9,26,29,75,0,8,16,14,0,6,84,1,25,91,42,61
cluster0,61,290,7,94,97,93,45,4,10,200,3,60,19,35,15,30,34,83,8,9,16,0,74,238,65,55
cluster1,81,93,10,3406,23,206,68,6,2,125,0,196,38,121,3,4,76,55,0,6,6,0,48,334,18,117
cluster6,75,122,1,163,46,100,76,5,13,83,25,44,13,19,3,99,31,47,1,18,22,0,54,181,68,44
cluster7,138,462,4,247,204,71,70,21,31,174,8,79,15,73,7,83,41,66,2,7,16,0,167,232,107,119
cluster4,45,196,9,2880,113,1060,194,0,9,23,487,104,378,149,0,72,55,31,14,112,127,0,178,494,211,121
cluster5,30,38,61,126,63,217,298,5,3,44,5,333,23,26,1,11,23,24,0,27,3,8,7,185,33,15
