file_name,accuracy
30_k_means,0.2786531279178338
35_k_means,0.27848778400248986
55_k_means,0.28828197945845
50_k_means,0.28730936819172115
26_k_means,0.27440281668222843
60_k_means,0.28961445689386867
40_k_means,0.28352591036414565
65_k_means,0.28935185185185186
45_k_means,0.2867258014316838
70_k_means,0.2978232959850607
