file_name,accuracy
30_k_means,0.2141009181450358
35_k_means,0.19705104263927795
55_k_means,0.15816604419545596
50_k_means,0.17726812947401183
26_k_means,0.23518713040771863
60_k_means,0.1508909119203237
40_k_means,0.19234360410831
65_k_means,0.15620136943666355
45_k_means,0.18216036414565825
70_k_means,0.1333352785558668
