cluster,category,score
cluster54,travel,0.26229508196721313
cluster50,citizen_journalism,0.19607843137254902
cluster51,travel,0.21875
cluster52,conferences_and_other_events,0.2683982683982684
cluster53,health,0.17692307692307693
cluster10,food_and_drink,0.425
cluster11,default_category,0.1810344827586207
cluster12,gaming,0.14736842105263157
cluster39,citizen_journalism,0.30973451327433627
cluster14,travel,0.15151515151515152
cluster15,citizen_journalism,0.2736318407960199
cluster16,food_and_drink,0.20851063829787234
cluster17,food_and_drink,0.36363636363636365
cluster18,citizen_journalism,0.34328358208955223
cluster33,travel,0.2
cluster30,citizen_journalism,0.6781609195402298
cluster31,autos_and_vehicles,0.2222222222222222
cluster36,conferences_and_other_events,0.43243243243243246
cluster37,travel,0.20588235294117646
cluster34,autos_and_vehicles,0.21176470588235294
cluster35,autos_and_vehicles,0.14689265536723164
cluster9,citizen_journalism,0.18604651162790697
cluster38,citizen_journalism,0.3402061855670103
cluster49,citizen_journalism,0.208955223880597
cluster13,citizen_journalism,0.3023255813953488
cluster43,videoblogging,0.21333333333333335
cluster42,citizen_journalism,0.14634146341463414
cluster41,health,0.2608695652173913
cluster40,citizen_journalism,0.14473684210526316
cluster47,conferences_and_other_events,0.21428571428571427
cluster46,school_and_education,0.22916666666666666
cluster45,school_and_education,0.35135135135135137
cluster44,comedy,0.14678899082568808
cluster29,travel,0.25333333333333335
cluster28,food_and_drink,0.17578125
cluster21,travel,0.2
cluster20,travel,0.23214285714285715
cluster23,autos_and_vehicles,0.32941176470588235
cluster22,health,0.3877551020408163
cluster25,food_and_drink,0.21951219512195122
cluster24,citizen_journalism,0.6484018264840182
cluster27,citizen_journalism,0.5694444444444444
cluster26,travel,0.21428571428571427
cluster32,travel,0.2413793103448276
cluster8,citizen_journalism,0.1721311475409836
cluster48,health,0.6785714285714286
cluster19,food_and_drink,0.23333333333333334
cluster2,travel,0.14634146341463414
cluster3,literature,0.18095238095238095
cluster0,travel,0.1935483870967742
cluster1,travel,0.23376623376623376
cluster6,food_and_drink,0.375
cluster7,travel,1.0
cluster4,travel,0.18333333333333332
cluster5,travel,0.14666666666666667
