cluster,category,precision
0,food_and_drink,0.15
1,conferences_and_other_events,0.14285714285714285
10,food_and_drink,0.2
11,food_and_drink,0.3333333333333333
12,web_development_and_sites,0.5
13,food_and_drink,0.1724137931034483
14,travel,0.18907563025210083
15,autos_and_vehicles,0.28448275862068967
16,autos_and_vehicles,0.5
17,comedy,0.5
18,autos_and_vehicles,0.14285714285714285
19,conferences_and_other_events,0.7142857142857143
2,citizen_journalism,0.1935483870967742
20,citizen_journalism,0.22077922077922077
21,art,0.16981132075471697
22,conferences_and_other_events,0.3333333333333333
23,default_category,0.15755627009646303
24,food_and_drink,0.1875
25,travel,0.1484308736217133
26,travel,0.3333333333333333
27,default_category,0.1657142857142857
28,citizen_journalism,0.6682027649769585
29,travel,0.16129032258064516
3,citizen_journalism,0.18518518518518517
30,movies_and_television,0.4
31,travel,0.20090805902383654
32,personal_or_auto-biographical,0.375
33,health,0.17419354838709677
34,citizen_journalism,0.7857142857142857
4,citizen_journalism,0.23076923076923078
5,citizen_journalism,0.46774193548387094
6,travel,0.26
7,autos_and_vehicles,0.20279720279720279
8,citizen_journalism,0.38636363636363635
9,videoblogging,1.0
