cluster,category,precision
0,citizen_journalism,0.14285714285714285
1,travel,0.2857142857142857
10,art,0.1111111111111111
11,movies_and_television,0.5
12,autos_and_vehicles,0.2
13,comedy,0.3333333333333333
14,citizen_journalism,0.6854460093896714
15,citizen_journalism,0.17391304347826086
16,autos_and_vehicles,0.5
17,art,0.2857142857142857
18,citizen_journalism,0.17142857142857143
19,technology,0.13450292397660818
2,citizen_journalism,0.425
20,default_category,0.17253521126760563
21,citizen_journalism,0.8260869565217391
22,health,0.19599109131403117
23,citizen_journalism,0.23893805309734514
24,travel,0.1718213058419244
25,citizen_journalism,0.29850746268656714
26,travel,0.14893617021276595
27,food_and_drink,0.1875
28,conferences_and_other_events,0.17391304347826086
29,autos_and_vehicles,0.3829787234042553
3,autos_and_vehicles,0.24074074074074073
4,travel,0.1502546689303905
5,travel,0.20068027210884354
6,travel,0.16279069767441862
7,web_development_and_sites,0.3333333333333333
8,conferences_and_other_events,0.2469879518072289
9,travel,0.3333333333333333
