cluster,category,precision
0,travel,0.28
1,conferences_and_other_events,0.6
10,travel,0.35294117647058826
11,documentary,0.28
12,politics,0.5
13,travel,0.375
14,conferences_and_other_events,0.2727272727272727
15,conferences_and_other_events,0.5
16,default_category,0.5
17,business,0.7142857142857143
18,business,1.0
19,conferences_and_other_events,0.4
2,business,1.0
3,web_development_and_sites,1.0
4,business,1.0
5,business,0.75
6,web_development_and_sites,1.0
7,travel,0.75
8,conferences_and_other_events,0.25
9,travel,0.5833333333333334
