cluster,category,precision
0,citizen_journalism,1.0
1,conferences_and_other_events,0.23076923076923078
10,food_and_drink,0.38461538461538464
11,travel,0.25
12,comedy,0.5
13,citizen_journalism,0.4146341463414634
14,citizen_journalism,0.6440677966101694
15,travel,0.21739130434782608
16,travel,0.1708542713567839
17,citizen_journalism,0.15789473684210525
18,citizen_journalism,1.0
19,travel,0.2088698140200286
2,travel,0.18181818181818182
20,default_category,0.16481069042316257
21,citizen_journalism,0.13157894736842105
22,food_and_drink,0.15625
23,citizen_journalism,0.5454545454545454
24,health,0.17793594306049823
25,art,0.25333333333333335
3,citizen_journalism,0.20306513409961685
4,travel,0.19014084507042253
5,religion,0.36363636363636365
6,citizen_journalism,0.25
7,travel,0.19736842105263158
8,travel,0.13916947250280584
9,conferences_and_other_events,0.22983870967741934
