cluster,category,precision
0,conferences_and_other_events,1.0
1,autos_and_vehicles,0.5
10,religion,0.2028985507246377
11,conferences_and_other_events,0.25
12,travel,0.6666666666666666
13,travel,0.19852941176470587
14,food_and_drink,0.17391304347826086
15,default_category,0.4
16,food_and_drink,0.3333333333333333
17,travel,0.2777777777777778
18,travel,0.1459227467811159
19,conferences_and_other_events,0.25
2,food_and_drink,0.15789473684210525
20,autos_and_vehicles,0.21428571428571427
21,conferences_and_other_events,0.13986013986013987
22,comedy,0.3333333333333333
23,conferences_and_other_events,0.19642857142857142
24,autos_and_vehicles,0.5
25,autos_and_vehicles,0.27586206896551724
26,autos_and_vehicles,0.15217391304347827
27,travel,0.16853932584269662
28,food_and_drink,0.21428571428571427
29,citizen_journalism,0.27672955974842767
3,health,0.17647058823529413
30,conferences_and_other_events,0.8333333333333334
31,citizen_journalism,0.7777777777777778
32,autos_and_vehicles,0.2857142857142857
33,food_and_drink,0.17073170731707318
34,travel,0.22018348623853212
35,autos_and_vehicles,0.1111111111111111
36,comedy,1.0
37,religion,0.3333333333333333
38,citizen_journalism,0.18
39,art,0.5
4,comedy,0.3333333333333333
40,comedy,0.2
41,food_and_drink,0.2857142857142857
42,autos_and_vehicles,0.5476190476190477
43,comedy,0.25
44,health,0.8181818181818182
45,citizen_journalism,0.7352941176470589
46,conferences_and_other_events,0.20945945945945946
47,conferences_and_other_events,0.5
48,personal_or_auto-biographical,0.375
49,default_category,0.1926605504587156
5,citizen_journalism,0.5947136563876652
50,art,0.3157894736842105
51,travel,0.14825581395348839
52,food_and_drink,0.17647058823529413
53,citizen_journalism,0.26229508196721313
54,travel,0.22857142857142856
55,travel,0.25806451612903225
56,travel,0.2727272727272727
57,gaming,0.5
58,citizen_journalism,0.375
59,movies_and_television,0.375
6,religion,1.0
60,food_and_drink,0.36363636363636365
61,citizen_journalism,0.45614035087719296
62,citizen_journalism,0.5789473684210527
63,citizen_journalism,0.18518518518518517
64,conferences_and_other_events,0.15669515669515668
7,citizen_journalism,1.0
8,default_category,0.25
9,citizen_journalism,0.24731182795698925
