file_name,map
5,0.4772928031630048
10,0.6721389595777228
15,0.7883738686275639
20,0.6119056247348659
25,0.6317681245183148
30,0.5310228013284846
35,0.5703475595582984
40,0.49412296199982786
45,0.4446666684910719
50,0.34495648436872395
