cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster69,5,0,0,14,8,18,9,2,1,2,1,2,20,2,2,1,0,1,0,1,1,4,4,10,3,0
cluster39,1,0,0,0,2,4,1,0,0,4,1,2,0,0,6,1,0,2,0,1,2,0,0,13,7,3
cluster24,1,8,1,2,1,1,1,0,0,0,0,0,0,1,1,2,0,0,14,0,1,0,4,5,7,4
cluster58,3,5,0,14,7,11,7,0,0,1,0,9,2,7,1,1,3,3,1,2,4,0,6,12,2,2
cluster59,1,16,0,1,1,2,1,1,0,6,0,9,1,0,0,0,2,3,0,1,2,0,1,6,3,5
cluster54,1,1,0,2,0,5,1,0,0,5,2,0,1,0,1,0,1,1,3,1,0,0,1,8,1,1
cluster55,2,4,0,5,1,3,2,0,3,9,1,1,7,3,2,8,0,2,7,1,0,0,9,14,16,3
cluster56,0,2,0,16,2,1,2,0,0,0,0,2,25,1,0,0,1,1,0,1,1,0,5,10,0,1
cluster57,9,24,2,1,11,10,9,8,2,14,1,9,3,2,1,7,4,2,0,2,2,0,8,18,12,5
cluster50,20,11,0,1,11,8,4,2,4,24,0,18,6,0,2,0,2,3,0,1,0,0,11,22,9,5
cluster51,0,1,0,4,0,4,5,0,0,2,4,1,1,0,0,1,0,0,0,2,10,0,1,4,0,1
cluster52,1,1,0,0,5,8,6,0,1,11,4,7,0,0,2,1,3,1,1,1,2,0,1,11,6,2
cluster53,0,0,8,0,0,16,29,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1,0
cluster10,1,1,1,4,2,9,8,1,0,6,0,2,1,4,5,4,3,1,0,5,2,0,2,17,5,6
cluster11,3,5,0,0,1,1,1,0,0,1,0,1,0,2,1,0,0,3,0,0,1,0,0,3,7,0
cluster12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster13,4,3,0,0,3,5,2,9,1,9,2,3,0,4,1,1,1,1,0,2,1,0,0,12,4,2
cluster14,2,2,0,127,4,7,2,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,9,0,1
cluster15,0,1,0,1,0,2,1,0,0,5,0,36,0,0,0,0,0,0,0,1,0,0,0,2,0,1
cluster16,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
cluster17,12,2,0,0,8,4,3,1,2,21,0,8,1,0,0,1,1,9,0,0,1,0,2,19,11,5
cluster18,1,8,0,9,4,2,1,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,3,13,7,4
cluster33,5,5,0,6,6,14,5,1,2,1,0,2,0,2,1,8,0,4,0,1,0,0,4,14,4,0
cluster30,0,0,0,0,0,2,0,0,1,3,0,1,0,1,5,0,0,0,0,2,0,0,0,3,1,0
cluster31,0,1,0,5,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,5
cluster36,1,1,0,2,2,0,0,0,2,1,0,0,0,0,1,3,0,2,1,0,0,0,2,9,3,2
cluster37,2,0,0,2,1,5,3,0,0,1,0,29,0,0,0,0,1,3,0,1,2,0,3,9,3,0
cluster34,4,3,1,35,2,8,3,0,0,3,0,6,2,8,0,0,1,1,0,0,2,0,2,12,2,6
cluster35,0,1,0,10,0,7,2,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,7,1,0
