cluster,category,precision
-1,travel,0.16715665686686265
0,citizen_journalism,0.1804255319148936
1,food_and_drink,0.3170731707317073
10,videoblogging,0.6
11,citizen_journalism,0.2727272727272727
12,personal_or_auto-biographical,0.23076923076923078
13,literature,0.2413793103448276
14,travel,0.5384615384615384
15,citizen_journalism,0.5714285714285714
16,travel,0.3333333333333333
17,citizen_journalism,0.4
18,citizen_journalism,0.7075471698113207
19,school_and_education,0.4
2,food_and_drink,0.32
20,autos_and_vehicles,0.25
21,citizen_journalism,0.5
22,citizen_journalism,0.7
23,movies_and_television,0.5714285714285714
24,citizen_journalism,0.3333333333333333
25,citizen_journalism,0.7894736842105263
26,food_and_drink,0.3333333333333333
27,literature,0.3333333333333333
28,conferences_and_other_events,0.4444444444444444
29,travel,0.3
3,citizen_journalism,0.3021978021978022
30,autos_and_vehicles,0.8
31,art,0.36363636363636365
32,food_and_drink,0.2857142857142857
33,travel,0.5
34,conferences_and_other_events,0.5
35,citizen_journalism,0.8571428571428571
36,citizen_journalism,1.0
37,citizen_journalism,0.6
38,food_and_drink,0.4
39,default_category,0.4
4,travel,0.25
40,citizen_journalism,1.0
41,citizen_journalism,0.4
42,literature,0.8
43,health,1.0
5,travel,0.35714285714285715
6,comedy,0.42857142857142855
7,food_and_drink,0.22916666666666666
8,food_and_drink,0.23529411764705882
9,travel,0.25
