cluster,category,precision
0,travel,0.3188405797101449
1,travel,0.17567567567567569
10,food_and_drink,0.32857142857142857
11,travel,0.22727272727272727
12,health,0.23423423423423423
13,travel,0.19310344827586207
14,travel,0.14285714285714285
15,health,0.375
16,food_and_drink,0.36363636363636365
17,travel,0.24528301886792453
18,conferences_and_other_events,0.31868131868131866
19,food_and_drink,0.17391304347826086
2,citizen_journalism,0.3
20,autos_and_vehicles,0.25
21,autos_and_vehicles,0.13953488372093023
22,food_and_drink,0.375
23,literature,0.1565217391304348
24,travel,0.21818181818181817
25,videoblogging,0.13636363636363635
26,conferences_and_other_events,0.22330097087378642
27,autos_and_vehicles,0.18181818181818182
28,default_category,0.34782608695652173
29,travel,0.2
3,citizen_journalism,0.17333333333333334
30,citizen_journalism,0.32432432432432434
31,travel,0.1724137931034483
32,health,0.5217391304347826
33,health,0.460431654676259
34,default_category,0.2653061224489796
35,citizen_journalism,0.5128205128205128
36,travel,0.20833333333333334
37,travel,0.3
38,food_and_drink,0.375
39,travel,0.2
4,autos_and_vehicles,0.16
40,travel,0.19642857142857142
41,school_and_education,0.30303030303030304
42,food_and_drink,0.42857142857142855
43,travel,0.15517241379310345
44,food_and_drink,0.2631578947368421
45,food_and_drink,0.3076923076923077
46,citizen_journalism,0.5092936802973977
47,travel,0.3103448275862069
48,conferences_and_other_events,0.2127659574468085
49,travel,0.21428571428571427
5,art,0.1
50,citizen_journalism,0.6944444444444444
51,travel,0.27586206896551724
52,food_and_drink,0.26666666666666666
53,gaming,0.2127659574468085
54,music_and_entertainment,0.45454545454545453
55,travel,1.0
56,travel,1.0
57,food_and_drink,0.19230769230769232
58,autos_and_vehicles,0.17415730337078653
59,travel,0.22727272727272727
6,autos_and_vehicles,0.44047619047619047
60,travel,0.26
61,food_and_drink,0.34210526315789475
62,school_and_education,0.2972972972972973
63,citizen_journalism,0.6
64,citizen_journalism,0.5434782608695652
65,citizen_journalism,0.3181818181818182
66,travel,0.2
67,conferences_and_other_events,0.23121387283236994
68,travel,0.3
69,citizen_journalism,0.27419354838709675
7,travel,0.2631578947368421
8,school_and_education,0.3137254901960784
9,the_mainstream_media,0.17857142857142858
