file_name,map
35_birch,0.2352511294770066
30_birch,0.2352511294770066
50_birch,0.21622590807743086
40_birch,0.23301162589552135
65_birch,0.19097821619278013
55_birch,0.21328392094787557
45_birch,0.23301162589552135
70_birch,0.17269940477802903
26_birch,0.2736972997553189
60_birch,0.19261316259647374
