file_name,map
35_birch,0.2884860966516848
30_birch,0.2873005271753237
50_birch,0.2817697723085426
40_birch,0.2850132645620123
65_birch,0.3016965361426873
55_birch,0.2896612411097406
45_birch,0.28031655727054045
70_birch,0.305149785448239
26_birch,0.26569357666217186
60_birch,0.2962524971615665
