file_name,accuracy
10,0.35960591133004927
15,0.35467980295566504
20,0.4088669950738916
25,0.4236453201970443
26,0.21544101789950398
30,0.43349753694581283
35,0.47783251231527096
40,0.4433497536945813
45,0.4827586206896552
50,0.5123152709359606
