file_name,map
10,0.5864826661847535
15,0.626012506012506
20,0.6054143748408454
25,0.6184379191938641
30,0.6749242385639445
35,0.7031187951899163
40,0.6854554473304473
45,0.7257142857142858
50,0.6739761904761903
