file_name,accuracy
26,0.2697864998921717
30,0.29544964416648695
35,0.2937243907698943
40,0.2937243907698943
45,0.25620012939400477
50,0.2046581841708001
55,0.21651930127237437
60,0.22255768816044857
65,0.20638343756739272
70,0.2046581841708001
