cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,2,19,3,9,11,15,15,1,0,12,0,25,2,3,1,13,6,2,1,0,2,0,4,30,10,5
1,1,3,2,13,6,3,2,0,6,4,2,0,5,4,3,11,0,4,22,1,1,1,7,36,17,5
10,3,1,1,5,4,2,2,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,10,1,4
11,1,9,0,13,5,2,3,0,0,4,0,0,0,0,0,0,1,1,10,1,1,0,2,14,11,5
12,1,6,1,2,2,8,14,2,0,5,0,76,0,0,0,0,2,2,0,2,2,0,3,7,3,2
13,0,2,1,10,3,9,6,1,1,4,1,1,0,3,3,0,6,2,1,3,1,0,2,17,5,1
14,2,2,1,12,1,14,12,2,0,7,3,8,2,6,3,3,4,2,0,9,2,0,1,33,9,3
15,30,11,0,1,22,21,7,5,6,71,1,23,7,1,3,1,3,14,1,1,1,0,20,47,19,9
16,3,10,0,0,1,3,0,0,1,3,1,1,0,2,1,1,0,5,8,1,1,0,5,13,7,5
17,15,49,1,2,13,16,10,12,5,39,2,21,2,3,5,5,5,13,1,6,4,0,21,55,23,6
18,0,2,1,56,1,1,0,0,4,0,1,0,1,11,0,1,0,1,0,3,0,0,0,12,2,1
19,6,2,0,0,2,10,1,0,0,36,1,1,0,0,5,1,1,2,1,2,1,0,3,17,11,4
2,2,27,0,1,3,6,1,2,1,5,0,12,1,1,0,1,4,2,0,2,1,0,2,8,2,6
20,0,2,0,17,2,10,10,2,1,3,0,0,0,4,1,3,0,2,1,2,1,0,3,12,1,6
21,2,1,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2
22,10,7,2,48,4,19,7,1,0,5,1,10,5,14,0,0,7,5,0,1,2,0,7,23,2,8
23,4,2,2,2,5,13,15,1,2,6,2,2,1,2,1,1,2,2,2,0,2,1,2,23,7,3
24,9,6,1,3,17,3,7,2,4,19,0,0,0,3,3,4,0,9,1,0,0,0,8,16,17,4
25,5,20,1,1,7,4,2,0,0,9,0,6,1,6,1,0,4,1,0,1,2,0,1,9,7,1
26,7,19,0,37,19,15,18,5,4,5,4,2,6,16,1,11,0,3,2,3,0,0,11,28,13,3
27,4,12,7,5,6,47,41,7,0,4,0,13,1,4,0,3,10,5,2,6,7,0,3,31,5,1
28,5,18,0,2,3,33,18,3,3,12,0,13,1,2,3,4,2,4,0,8,2,0,5,21,13,5
29,2,17,2,39,7,25,24,1,0,8,6,22,3,3,0,1,4,0,2,6,5,0,11,26,5,5
3,3,7,0,174,10,26,10,0,1,1,0,3,24,4,0,2,3,1,0,6,10,0,10,30,3,2
30,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
31,0,2,0,28,6,3,5,0,1,1,0,2,2,4,1,1,1,2,21,1,0,0,1,16,4,3
32,0,0,0,0,0,5,1,0,1,3,0,0,0,1,6,0,0,1,0,1,0,0,0,8,3,1
33,3,1,0,2,6,9,7,0,2,13,5,11,0,1,5,2,3,2,2,1,5,0,1,24,7,4
34,2,6,0,7,5,15,14,2,1,2,14,6,1,0,0,3,0,0,0,5,13,0,1,11,3,1
4,2,2,0,11,3,9,6,0,0,2,1,0,1,3,1,1,1,6,3,0,2,0,1,9,3,0
5,2,0,4,5,2,14,10,2,2,3,1,1,0,1,1,3,0,3,0,3,1,0,2,23,9,2
6,2,6,1,1,5,3,1,0,2,21,0,0,0,3,1,1,0,10,0,0,1,0,3,12,12,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8,6,1,7,26,16,43,25,2,1,4,3,4,22,12,2,1,5,2,0,3,17,5,5,28,6,1
9,0,0,0,63,0,0,1,0,1,0,0,0,0,14,0,0,0,0,0,5,0,0,0,8,1,1
