cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,6,1,0,0,8,7,2,0,2,26,1,5,0,0,1,1,0,1,0,0,0,0,0,13,5,1
1,2,14,0,47,10,18,4,0,0,0,4,5,1,3,0,1,1,1,0,5,7,0,2,18,4,1
10,1,5,0,1,5,4,1,1,3,3,1,0,0,0,1,3,0,7,2,0,0,0,8,18,6,4
11,0,1,1,10,2,7,5,0,1,2,0,1,1,0,1,0,4,0,1,2,0,0,1,9,4,0
12,12,40,1,1,11,10,6,12,4,39,0,18,2,3,3,3,1,9,1,3,2,0,23,38,16,6
13,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
14,5,15,0,4,6,16,12,2,1,4,0,1,1,2,1,3,5,3,0,4,9,0,6,21,6,0
15,0,2,0,7,1,0,1,0,0,2,1,3,1,1,0,0,0,0,0,5,1,0,0,7,1,0
16,1,3,1,5,2,1,2,0,4,3,1,0,2,2,2,4,1,0,20,1,0,0,3,15,14,3
17,5,4,1,33,1,13,5,1,0,6,0,8,0,3,0,0,4,2,0,2,1,0,3,7,1,4
18,0,1,0,29,6,2,3,0,1,1,0,1,1,4,1,1,1,1,16,0,0,0,1,16,4,1
19,0,2,0,16,2,6,9,1,1,3,0,0,0,4,1,2,0,1,1,2,1,0,2,7,1,4
2,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,1,4,2
20,1,1,0,0,1,1,0,1,0,2,0,5,0,1,0,0,0,0,0,0,1,0,0,1,1,2
21,2,3,0,133,4,14,5,0,1,0,0,0,22,1,0,1,0,0,0,2,1,0,4,13,0,1
22,2,0,4,5,2,10,7,1,1,2,0,0,0,0,1,2,0,1,0,1,1,0,1,14,3,0
23,2,2,0,20,9,13,8,2,2,2,1,2,1,13,1,11,0,2,0,3,0,0,2,15,4,0
24,4,1,1,8,8,9,5,0,0,2,0,2,1,0,1,1,0,1,0,1,24,1,1,12,1,0
25,0,0,2,3,4,0,3,1,0,4,1,1,18,2,1,1,0,0,0,1,0,4,3,9,1,0
26,1,19,1,3,4,10,9,1,0,11,0,19,1,2,1,11,4,5,1,2,1,0,2,18,11,3
27,0,1,1,49,0,1,0,0,4,0,1,0,1,10,0,1,0,1,0,2,0,0,0,7,2,0
28,0,0,1,0,0,6,3,0,1,4,0,2,0,1,1,1,0,2,0,3,1,0,1,13,5,1
29,2,6,1,1,4,2,1,0,2,19,0,0,0,3,1,1,0,10,0,0,1,0,3,11,11,0
3,3,7,0,5,0,16,11,2,1,3,0,6,1,1,2,4,3,1,0,3,0,0,3,14,9,3
30,4,2,0,19,5,37,11,1,1,0,2,6,3,11,0,0,6,1,0,2,6,0,1,16,3,2
31,1,8,0,12,4,2,3,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,3,13,7,5
32,1,2,0,0,2,6,3,1,0,8,3,4,0,0,1,2,3,3,0,1,1,0,1,10,2,0
33,1,28,0,3,3,7,3,1,1,4,0,11,1,1,0,1,4,2,0,2,2,0,0,9,2,5
34,4,0,0,0,1,6,0,0,0,21,0,1,0,0,3,0,3,2,1,2,1,0,0,9,7,5
35,2,0,0,0,4,4,4,0,1,7,3,7,0,0,4,1,0,2,2,0,1,0,0,14,3,3
36,0,2,0,0,2,2,2,1,0,2,1,0,0,3,2,0,2,3,0,1,2,0,0,8,4,1
37,2,7,0,0,0,3,0,0,1,1,1,1,0,2,1,1,0,0,7,1,1,0,3,8,7,3
38,0,0,0,0,0,2,1,0,0,2,0,0,0,1,5,0,0,0,0,1,0,0,0,4,1,0
39,2,0,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,7,1,4
4,3,0,0,1,1,10,5,2,0,5,1,3,1,1,0,2,2,1,0,1,2,0,1,20,3,3
40,0,0,0,2,1,3,9,1,0,1,0,62,0,0,0,0,1,0,0,0,2,0,1,5,2,0
41,2,4,0,12,4,4,6,1,1,2,1,0,0,1,0,0,0,2,1,0,1,0,3,8,2,1
42,7,6,1,0,16,2,5,2,2,20,0,0,0,2,3,2,0,7,0,0,0,0,7,15,15,2
43,2,12,2,2,6,7,2,1,0,3,0,5,1,6,0,0,3,1,0,1,0,0,2,7,3,2
44,1,5,0,0,3,23,9,1,1,5,0,5,1,1,1,0,0,2,0,1,0,0,1,10,1,2
45,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1,0,10,0,1,22,30,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,12,1,1
48,0,1,0,7,1,4,5,0,0,2,3,4,1,2,3,0,2,0,0,6,1,0,0,14,2,2
49,2,1,0,6,1,6,3,0,0,2,0,0,1,3,1,1,1,4,1,0,1,0,0,6,2,2
5,2,1,0,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2
50,0,3,0,2,4,3,9,2,1,1,11,3,1,0,0,0,0,0,0,3,3,0,0,5,1,0
51,0,2,0,4,0,10,4,0,1,2,3,1,0,0,1,2,0,1,0,2,0,0,1,2,3,1
52,1,13,0,0,1,1,0,0,1,6,0,5,0,1,0,0,1,1,0,1,3,0,1,6,4,2
53,0,6,2,19,3,16,21,1,0,3,3,11,2,5,0,1,3,0,2,2,3,0,8,18,3,3
54,7,15,1,2,9,8,10,3,1,11,3,2,7,1,1,6,1,5,1,2,0,0,13,17,15,4
55,0,0,0,42,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0
56,3,1,2,2,3,12,13,1,1,5,2,2,0,1,1,0,1,2,2,0,1,1,0,19,5,1
57,4,3,0,10,6,6,1,1,0,1,1,4,3,8,0,0,3,0,0,0,2,0,2,10,1,3
58,1,2,4,0,1,8,18,3,0,1,0,15,1,0,0,1,6,0,2,4,0,0,2,6,3,0
59,1,0,1,15,1,2,2,0,2,0,0,1,3,3,1,2,0,5,8,0,1,1,4,23,4,2
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0,0,0,29,0,1,2,0,1,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,1,1
8,3,11,0,23,2,8,4,1,0,7,0,14,1,4,0,3,3,3,0,0,0,0,7,13,2,4
9,27,8,0,1,13,12,5,2,5,44,0,17,7,1,3,1,3,11,1,1,1,0,15,36,15,7
