file_name,accuracy
5,0.994392926461074
10,0.9754151390985552
15,0.9307742074617209
20,0.8749191287470347
25,0.7655811947379771
30,0.6562432607289196
35,0.5921932283804183
40,0.602113435410826
45,0.6743584213931422
50,0.8076342462799224
