file_name,accuracy
5,0.14643088203579901
10,0.15980159585939185
15,0.1858960534828553
20,0.1996980806555963
25,0.22492991158076342
30,0.22083243476385594
35,0.19689454388613328
40,0.18373948673711452
45,0.1692904895406513
50,0.15354755229674358
