cluster,category,precision
42,literature,0.8
43,health,1.0
24,citizen_journalism,0.3333333333333333
25,citizen_journalism,0.7894736842105263
26,food_and_drink,0.3333333333333333
27,literature,0.3333333333333333
20,autos_and_vehicles,0.25
21,citizen_journalism,0.5
22,citizen_journalism,0.7
23,movies_and_television,0.5714285714285714
28,conferences_and_other_events,0.4444444444444444
29,travel,0.3
40,citizen_journalism,1.0
41,citizen_journalism,0.4
1,food_and_drink,0.3170731707317073
0,citizen_journalism,0.1804255319148936
3,citizen_journalism,0.3021978021978022
2,food_and_drink,0.32
5,travel,0.35714285714285715
4,travel,0.25
7,food_and_drink,0.22916666666666666
6,comedy,0.42857142857142855
9,travel,0.25
8,food_and_drink,0.23529411764705882
39,default_category,0.4
38,food_and_drink,0.4
11,citizen_journalism,0.2727272727272727
10,videoblogging,0.6
13,literature,0.2413793103448276
12,personal_or_auto-biographical,0.23076923076923078
15,citizen_journalism,0.5714285714285714
14,travel,0.5384615384615384
17,citizen_journalism,0.4
16,travel,0.3333333333333333
19,school_and_education,0.4
18,citizen_journalism,0.7075471698113207
31,art,0.36363636363636365
30,autos_and_vehicles,0.8
37,citizen_journalism,0.6
36,citizen_journalism,1.0
35,citizen_journalism,0.8571428571428571
34,conferences_and_other_events,0.5
33,travel,0.5
-1,travel,0.16715665686686265
32,food_and_drink,0.2857142857142857
