cluster,category,precision
24,citizen_journalism,0.5
25,food_and_drink,0.36363636363636365
26,default_category,0.4
27,citizen_journalism,0.5
20,citizen_journalism,0.7
21,movies_and_television,0.8333333333333334
22,citizen_journalism,0.5454545454545454
23,autos_and_vehicles,0.2
28,autos_and_vehicles,0.6923076923076923
29,autos_and_vehicles,0.8888888888888888
1,citizen_journalism,0.6666666666666666
0,citizen_journalism,0.2730210016155089
3,food_and_drink,0.35658914728682173
2,citizen_journalism,0.3
5,art,0.2727272727272727
4,citizen_journalism,0.3333333333333333
7,literature,0.2777777777777778
6,citizen_journalism,0.5074626865671642
9,the_mainstream_media,0.25
8,citizen_journalism,0.3333333333333333
39,health,0.42857142857142855
38,conferences_and_other_events,1.0
11,health,0.76
10,food_and_drink,0.23529411764705882
13,comedy,0.4
12,art,0.2
15,school_and_education,0.42857142857142855
14,school_and_education,0.75
17,school_and_education,0.6
16,citizen_journalism,0.7472527472527473
19,citizen_journalism,0.5357142857142857
18,food_and_drink,0.25
31,religion,0.6
30,literature,0.625
37,food_and_drink,0.4
36,citizen_journalism,0.4
35,food_and_drink,0.7142857142857143
34,citizen_journalism,1.0
33,citizen_journalism,0.8
-1,travel,0.15871559633027524
32,conferences_and_other_events,0.6666666666666666
