file_name,accuracy
26,0.2331248652145784
30,0.24692689238731938
35,0.2508087125296528
40,0.2546905326719862
45,0.256847099417727
50,0.2607289195600604
55,0.26417942635324565
60,0.267845589821005
65,0.2684925598447272
70,0.276256200129394
