file_name,accuracy
40_mean_shift,0.7234412339778405
70_mean_shift,0.36628285900499674
50_mean_shift,0.5668042580925483
30_mean_shift,0.8674777319139692
65_mean_shift,0.4010427981751032
35_mean_shift,0.8001303497718879
25_mean_shift,0.9228763849663263
55_mean_shift,0.49771887899196177
45_mean_shift,0.6402346295893983
60_mean_shift,0.4412339778405388
