file_name,accuracy
40_mean_shift,0.04627416902020422
70_mean_shift,0.11123180534434064
50_mean_shift,0.06756463176189442
30_mean_shift,0.03302194221160113
65_mean_shift,0.10384531827069303
35_mean_shift,0.03932218118618292
25_mean_shift,0.028676949815337822
55_mean_shift,0.08320660438844232
45_mean_shift,0.05561590267217032
60_mean_shift,0.09320008689984792
