file_name,map
40_mean_shift,0.9164290280008991
70_mean_shift,0.7002941391899452
50_mean_shift,0.8494103309565907
30_mean_shift,0.962671928847489
65_mean_shift,0.728995841819591
35_mean_shift,0.9428800729556815
25_mean_shift,0.9770576250034381
55_mean_shift,0.8009760380834724
45_mean_shift,0.8849097657398699
60_mean_shift,0.7652027348804975
