cluster,category,precision
56,food_and_drink,0.23809523809523808
54,citizen_journalism,0.3541666666666667
42,citizen_journalism,0.27058823529411763
48,travel,0.24
43,citizen_journalism,0.6363636363636364
49,autos_and_vehicles,0.22
52,travel,0.20212765957446807
53,religion,0.18181818181818182
24,autos_and_vehicles,0.5
25,travel,0.248
26,citizen_journalism,0.4961832061068702
27,travel,0.23529411764705882
20,citizen_journalism,0.16379310344827586
21,autos_and_vehicles,0.16666666666666666
22,comedy,0.26666666666666666
23,food_and_drink,0.21875
46,movies_and_television,0.2222222222222222
47,travel,0.1724137931034483
44,health,0.5038167938931297
45,health,0.15822784810126583
28,citizen_journalism,0.7040816326530612
29,travel,0.19642857142857142
40,travel,0.19047619047619047
41,movies_and_television,0.16666666666666666
1,food_and_drink,0.20300751879699247
0,citizen_journalism,0.19298245614035087
3,movies_and_television,0.5
2,travel,1.0
5,conferences_and_other_events,1.0
4,travel,0.16326530612244897
7,autos_and_vehicles,0.16981132075471697
6,gaming,0.4
9,religion,1.0
8,citizen_journalism,0.5833333333333334
51,autos_and_vehicles,0.16666666666666666
39,citizen_journalism,0.4878048780487805
38,food_and_drink,0.19672131147540983
59,travel,0.1527777777777778
58,autos_and_vehicles,0.5
11,travel,0.14492753623188406
10,the_mainstream_media,0.23076923076923078
13,travel,1.0
12,conferences_and_other_events,0.2247191011235955
15,comedy,0.13333333333333333
14,conferences_and_other_events,0.205761316872428
17,citizen_journalism,0.23529411764705882
16,food_and_drink,0.21511627906976744
19,food_and_drink,0.1643835616438356
18,autos_and_vehicles,0.2727272727272727
31,food_and_drink,0.1746031746031746
30,conferences_and_other_events,0.24731182795698925
37,health,0.3502824858757062
36,autos_and_vehicles,0.14634146341463414
35,autos_and_vehicles,0.14285714285714285
34,citizen_journalism,0.2804878048780488
33,travel,0.19811320754716982
55,travel,0.21875
32,art,0.5
57,citizen_journalism,0.30526315789473685
50,travel,0.1891891891891892
