cluster,category,score
cluster58,citizen_journalism,0.15752461322081576
cluster59,travel,0.14588235294117646
cluster54,citizen_journalism,0.22162162162162163
cluster55,travel,0.16529543754674644
cluster56,travel,0.16652211621856028
cluster57,autos_and_vehicles,0.17388362652232747
cluster50,autos_and_vehicles,0.18962722852512157
cluster51,citizen_journalism,0.14769429216381813
cluster52,citizen_journalism,0.20843672456575682
cluster53,travel,0.22788203753351208
cluster10,autos_and_vehicles,0.19710144927536233
cluster11,conferences_and_other_events,0.19427890345649582
cluster38,citizen_journalism,0.27514231499051234
cluster39,conferences_and_other_events,0.14733542319749215
cluster14,citizen_journalism,0.17160087719298245
cluster15,conferences_and_other_events,0.23323013415892674
cluster16,health,0.44366549824737106
cluster17,citizen_journalism,0.14727722772277227
cluster32,autos_and_vehicles,0.17089305402425578
cluster19,autos_and_vehicles,0.17620345140781107
cluster30,citizen_journalism,0.40959567198177677
cluster31,travel,0.18394950405770966
cluster36,conferences_and_other_events,0.19718309859154928
cluster37,autos_and_vehicles,0.2683643486777669
cluster34,citizen_journalism,0.4325068870523416
cluster35,autos_and_vehicles,0.3927765237020316
cluster13,art,0.19863532979529946
cluster64,citizen_journalism,0.25487012987012986
cluster12,citizen_journalism,0.6850185283218634
cluster49,citizen_journalism,0.1541135573580533
cluster48,travel,0.17321997874601489
cluster43,default_category,0.2925890279114533
cluster42,travel,0.5
cluster41,citizen_journalism,0.21585160202360876
cluster40,citizen_journalism,0.5336463223787168
cluster47,travel,0.16890380313199105
cluster46,citizen_journalism,0.3217898832684825
cluster45,autos_and_vehicles,0.22373300370828184
cluster44,citizen_journalism,0.2165948275862069
cluster29,travel,0.16
cluster28,default_category,0.3265895953757225
cluster61,default_category,0.2881646655231561
cluster60,autos_and_vehicles,0.17873190214677984
cluster63,health,0.438506588579795
cluster62,citizen_journalism,0.3427495291902072
cluster21,travel,0.21195652173913043
cluster20,citizen_journalism,0.5358329378262933
cluster23,food_and_drink,0.2835820895522388
cluster22,gaming,0.6487747957992999
cluster25,autos_and_vehicles,0.33300395256917
cluster24,travel,0.14035087719298245
cluster27,travel,0.14971050454921422
cluster26,autos_and_vehicles,0.1862361382909328
cluster18,citizen_journalism,0.1619283065512979
cluster8,autos_and_vehicles,0.1739606126914661
cluster9,citizen_journalism,0.17627401837928153
cluster33,autos_and_vehicles,0.3770053475935829
cluster2,travel,0.1253095591877167
cluster3,citizen_journalism,0.8112201365187713
cluster0,citizen_journalism,0.3197408536585366
cluster1,autos_and_vehicles,0.1828193832599119
cluster6,health,0.3492822966507177
cluster7,conferences_and_other_events,0.29760479041916166
cluster4,food_and_drink,0.22448979591836735
cluster5,citizen_journalism,0.3065204143814747
