cluster,category,score
cluster58,movies_and_television,0.17391304347826086
cluster59,food_and_drink,0.18
cluster54,citizen_journalism,0.1935483870967742
cluster55,food_and_drink,0.2254335260115607
cluster56,citizen_journalism,0.2692307692307692
cluster57,comedy,0.23076923076923078
cluster50,travel,0.140625
cluster51,citizen_journalism,0.1774193548387097
cluster52,travel,0.25
cluster53,travel,0.22727272727272727
cluster10,conferences_and_other_events,1.0
cluster11,videoblogging,0.25
cluster38,food_and_drink,0.2158273381294964
cluster39,autos_and_vehicles,0.3333333333333333
cluster14,health,0.1518987341772152
cluster15,food_and_drink,0.18181818181818182
cluster16,travel,0.20388349514563106
cluster17,autos_and_vehicles,0.24166666666666667
cluster18,the_mainstream_media,0.25
cluster19,citizen_journalism,0.21333333333333335
cluster30,autos_and_vehicles,0.16049382716049382
cluster31,conferences_and_other_events,0.23163841807909605
cluster36,citizen_journalism,0.3614457831325301
cluster37,health,0.5307692307692308
cluster34,religion,1.0
cluster35,citizen_journalism,0.4316546762589928
cluster9,health,0.33879781420765026
cluster12,travel,0.1791044776119403
cluster49,travel,0.22695035460992907
cluster13,autos_and_vehicles,0.5
cluster43,citizen_journalism,0.6990291262135923
cluster42,food_and_drink,0.2692307692307692
cluster41,travel,0.19327731092436976
cluster40,travel,0.15
cluster47,travel,0.375
cluster46,citizen_journalism,0.2878787878787879
cluster45,travel,0.16883116883116883
cluster44,autos_and_vehicles,0.20930232558139536
cluster29,citizen_journalism,0.3333333333333333
cluster28,food_and_drink,0.12903225806451613
cluster21,travel,0.15463917525773196
cluster20,art,0.5
cluster23,travel,0.23529411764705882
cluster22,travel,0.17857142857142858
cluster25,autos_and_vehicles,0.15714285714285714
cluster24,citizen_journalism,0.1565217391304348
cluster27,conferences_and_other_events,0.19583333333333333
cluster26,gaming,0.4
cluster32,citizen_journalism,0.4444444444444444
cluster8,citizen_journalism,0.2
cluster48,citizen_journalism,0.1797752808988764
cluster33,citizen_journalism,0.4857142857142857
cluster2,conferences_and_other_events,0.25882352941176473
cluster3,travel,0.15384615384615385
cluster0,travel,0.2916666666666667
cluster1,travel,1.0
cluster6,food_and_drink,0.2631578947368421
cluster7,food_and_drink,0.24444444444444444
cluster4,videoblogging,1.0
cluster5,travel,1.0
