cluster,category,score
cluster10,conferences_and_other_events,1.0
cluster11,citizen_journalism,0.38626609442060084
cluster38,travel,0.1827956989247312
cluster39,health,0.34934497816593885
cluster14,conferences_and_other_events,0.1926605504587156
cluster15,comedy,0.16666666666666666
cluster16,food_and_drink,0.2
cluster17,citizen_journalism,0.32142857142857145
cluster18,citizen_journalism,0.22591362126245848
cluster19,travel,0.1774193548387097
cluster30,travel,0.16666666666666666
cluster31,citizen_journalism,0.2457627118644068
cluster36,food_and_drink,0.21739130434782608
cluster37,citizen_journalism,0.4588235294117647
cluster34,travel,0.18181818181818182
cluster35,art,0.3333333333333333
cluster12,default_category,0.3333333333333333
cluster13,travel,0.17708333333333334
cluster29,food_and_drink,0.16
cluster28,religion,1.0
cluster21,food_and_drink,0.23660714285714285
cluster20,citizen_journalism,0.6981132075471698
cluster23,travel,0.21022727272727273
cluster22,travel,0.14492753623188406
cluster25,travel,0.16541353383458646
cluster24,travel,0.1986970684039088
cluster27,health,0.4563758389261745
cluster26,food_and_drink,0.14285714285714285
cluster32,citizen_journalism,0.16417910447761194
cluster8,the_mainstream_media,0.23076923076923078
cluster9,citizen_journalism,0.32673267326732675
cluster33,autos_and_vehicles,0.1694915254237288
cluster2,travel,1.0
cluster3,citizen_journalism,0.2205128205128205
cluster0,food_and_drink,0.2
cluster1,conferences_and_other_events,0.19536423841059603
cluster6,autos_and_vehicles,0.1368421052631579
cluster7,autos_and_vehicles,0.5
cluster4,gaming,0.4
cluster5,travel,1.0
