file_name,accuracy
30_k_means,0.1779167565236144
35_k_means,0.17101574293724392
55_k_means,0.13607936165624326
50_k_means,0.1403924951477248
26_k_means,0.1938753504420962
60_k_means,0.13111925814103947
40_k_means,0.16174250593055856
65_k_means,0.13025663144274316
45_k_means,0.1544101789950399
70_k_means,0.12119905111063188
