cluster,category,precision
0,food_and_drink,0.3246753246753247
1,citizen_journalism,0.5977859778597786
10,conferences_and_other_events,0.15463917525773196
11,travel,1.0
12,citizen_journalism,0.746031746031746
13,health,0.23076923076923078
14,citizen_journalism,0.17391304347826086
15,travel,0.20833333333333334
16,travel,0.15789473684210525
17,gaming,0.16470588235294117
18,citizen_journalism,0.5842696629213483
19,travel,0.20987654320987653
2,food_and_drink,0.375
20,conferences_and_other_events,0.16083916083916083
21,travel,0.19444444444444445
22,school_and_education,0.3125
23,conferences_and_other_events,0.19310344827586207
24,travel,0.2638888888888889
25,travel,0.24242424242424243
26,citizen_journalism,0.29411764705882354
27,travel,0.25925925925925924
28,music_and_entertainment,0.2857142857142857
29,conferences_and_other_events,0.17582417582417584
3,autos_and_vehicles,0.1787709497206704
30,food_and_drink,0.5135135135135135
31,citizen_journalism,0.23684210526315788
32,travel,0.23333333333333334
33,health,0.48
34,citizen_journalism,0.16455696202531644
35,citizen_journalism,0.19886363636363635
36,citizen_journalism,0.21296296296296297
37,citizen_journalism,0.265625
38,travel,0.20496894409937888
39,default_category,0.34545454545454546
4,food_and_drink,0.45454545454545453
40,citizen_journalism,0.5208333333333334
41,autos_and_vehicles,0.30851063829787234
42,conferences_and_other_events,0.19753086419753085
43,travel,0.23076923076923078
44,food_and_drink,0.1774193548387097
45,travel,0.19736842105263158
46,travel,1.0
47,travel,0.17857142857142858
48,religion,0.20833333333333334
49,health,0.6138613861386139
5,autos_and_vehicles,0.2191780821917808
6,videoblogging,0.19298245614035087
7,travel,0.23170731707317074
8,food_and_drink,0.22408026755852842
9,citizen_journalism,0.21666666666666667
