cluster,category,precision
0,travel,0.2631578947368421
1,autos_and_vehicles,0.18571428571428572
10,citizen_journalism,0.296
11,conferences_and_other_events,0.26785714285714285
12,citizen_journalism,0.5652173913043478
13,food_and_drink,0.4406779661016949
14,citizen_journalism,0.152
15,autos_and_vehicles,0.32978723404255317
16,travel,0.2112676056338028
17,travel,1.0
18,citizen_journalism,0.21518987341772153
19,travel,0.2833333333333333
2,food_and_drink,0.2987012987012987
20,citizen_journalism,0.31
21,citizen_journalism,0.6875
22,citizen_journalism,0.6568627450980392
23,autos_and_vehicles,0.23333333333333334
24,food_and_drink,0.18309859154929578
25,conferences_and_other_events,0.3064516129032258
26,conferences_and_other_events,0.24528301886792453
27,technology,0.1875
28,conferences_and_other_events,0.13131313131313133
29,autos_and_vehicles,0.13812154696132597
3,food_and_drink,0.375
30,food_and_drink,0.16216216216216217
31,travel,0.1836734693877551
32,autos_and_vehicles,0.18421052631578946
33,citizen_journalism,0.12987012987012986
34,autos_and_vehicles,0.18220338983050846
35,conferences_and_other_events,0.17333333333333334
36,citizen_journalism,0.3271604938271605
37,religion,0.18292682926829268
38,travel,0.22580645161290322
39,literature,0.22784810126582278
4,citizen_journalism,0.3258426966292135
40,food_and_drink,0.15151515151515152
41,citizen_journalism,0.16129032258064516
42,travel,0.26666666666666666
43,travel,0.35294117647058826
44,conferences_and_other_events,0.1794871794871795
45,travel,0.21818181818181817
46,food_and_drink,0.36363636363636365
47,travel,0.21621621621621623
48,travel,0.1951219512195122
49,health,0.3548387096774194
5,citizen_journalism,0.13768115942028986
50,default_category,0.36283185840707965
51,school_and_education,0.2391304347826087
52,food_and_drink,0.1953125
53,travel,0.27692307692307694
54,travel,0.14285714285714285
6,citizen_journalism,0.2553191489361702
7,health,0.6238532110091743
8,health,0.1891891891891892
9,food_and_drink,0.41935483870967744
