cluster,category,precision
0,food_and_drink,0.20454545454545456
1,citizen_journalism,0.47875354107648727
10,conferences_and_other_events,0.20728291316526612
11,citizen_journalism,0.27358490566037735
12,citizen_journalism,0.24347826086956523
13,autos_and_vehicles,0.14681440443213298
14,travel,0.21897810218978103
15,conferences_and_other_events,0.19771863117870722
16,autos_and_vehicles,0.19298245614035087
17,citizen_journalism,0.5510204081632653
18,travel,0.20987654320987653
19,health,0.475
2,travel,0.25
20,citizen_journalism,0.16
21,travel,0.20689655172413793
22,default_category,0.125
23,travel,0.17557251908396945
24,travel,0.22330097087378642
25,food_and_drink,0.32231404958677684
26,food_and_drink,0.375
27,school_and_education,0.1728395061728395
28,travel,0.18974358974358974
29,autos_and_vehicles,0.23026315789473684
3,travel,0.19718309859154928
4,food_and_drink,0.2894736842105263
5,citizen_journalism,0.6666666666666666
6,citizen_journalism,0.19655172413793104
7,citizen_journalism,0.25925925925925924
8,travel,1.0
9,food_and_drink,0.205607476635514
