file_name,accuracy
25,0.20595263958288074
30,0.23093634586139475
35,0.22963284814251575
40,0.22767760156419725
45,0.22311535954812078
50,0.19639365631110145
55,0.18900716923745384
60,0.18661742341950902
65,0.17466869432978493
70,0.17140995003258744
