cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
-1,111,264,35,360,173,380,283,53,48,289,49,218,56,118,48,76,70,103,83,81,82,7,120,613,233,104
0,21,6,0,0,15,7,4,0,2,33,0,11,6,0,3,1,2,6,0,1,1,0,19,27,8,3
1,1,1,1,170,6,15,3,0,0,0,0,3,24,3,0,1,1,0,0,3,2,0,2,19,1,1
10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,0,0
4,0,0,1,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
