cluster,category,score
cluster10,citizen_journalism,0.27950625634088605
cluster11,travel,0.173036093418259
cluster12,travel,0.15481171548117154
cluster39,food_and_drink,0.2727272727272727
cluster14,travel,0.15833333333333333
cluster15,citizen_journalism,0.44258373205741625
cluster16,citizen_journalism,0.18458781362007168
cluster17,citizen_journalism,0.1457174638487208
cluster32,food_and_drink,0.2545454545454545
cluster33,default_category,0.24542305789213262
cluster30,citizen_journalism,0.20454545454545456
cluster31,conferences_and_other_events,0.3333333333333333
cluster36,autos_and_vehicles,0.16091954022988506
cluster37,travel,0.16832669322709162
cluster34,travel,0.1408296943231441
cluster35,autos_and_vehicles,0.3569355774811376
cluster9,health,0.25656565656565655
cluster38,autos_and_vehicles,0.1634204275534442
cluster49,citizen_journalism,0.5802369413031772
cluster13,autos_and_vehicles,0.16927322907083717
cluster43,health,0.33373639661426846
cluster42,travel,0.1382716049382716
cluster41,citizen_journalism,0.40648379052369077
cluster40,autos_and_vehicles,0.16989066442388562
cluster47,autos_and_vehicles,0.17956903431763768
cluster46,food_and_drink,0.14514608859566447
cluster45,travel,0.1442663378545006
cluster44,autos_and_vehicles,0.23537604456824512
cluster29,autos_and_vehicles,0.177705223880597
cluster28,conferences_and_other_events,0.14962593516209477
cluster21,conferences_and_other_events,0.24362089914945323
cluster20,travel,0.20825515947467166
cluster23,travel,0.14690451206715635
cluster22,citizen_journalism,0.16551724137931034
cluster25,travel,0.10281517747858017
cluster24,travel,0.21804511278195488
cluster27,autos_and_vehicles,0.1601892531260561
cluster26,citizen_journalism,0.30210970464135023
cluster18,citizen_journalism,0.14443676572218384
cluster8,autos_and_vehicles,0.23058823529411765
cluster48,citizen_journalism,0.2814070351758794
cluster19,travel,0.14344827586206896
cluster2,autos_and_vehicles,0.1629439011837365
cluster3,citizen_journalism,0.5579669402901158
cluster0,autos_and_vehicles,0.20095693779904306
cluster1,conferences_and_other_events,0.2144638403990025
cluster6,gaming,0.45193929173693087
cluster7,citizen_journalism,0.4649357601713062
cluster4,citizen_journalism,0.4665021156558533
cluster5,travel,0.15516397454723446
