cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster48,14,59,1,126,58,51,39,1,15,25,1,0,17,9,5,1,24,88,50,17,4,0,18,83,49,28
cluster10,95,423,8,311,99,186,80,10,19,246,64,68,38,69,8,62,40,94,24,20,38,1,163,313,96,107
cluster11,111,204,11,107,113,127,133,10,10,194,6,94,37,71,31,26,72,95,0,38,50,1,76,263,101,88
cluster38,235,609,10,185,97,94,139,16,50,759,5,92,54,52,12,24,8,144,2,17,50,0,241,623,181,208
cluster39,63,200,4,96,65,68,23,12,5,62,5,40,14,48,1,13,18,44,2,1,13,0,43,159,38,97
cluster14,134,73,1,1531,51,99,53,0,0,63,3,26,96,264,1,1,77,8,0,9,60,0,31,310,30,86
cluster15,34,42,66,126,65,222,462,6,3,48,7,335,25,41,1,12,21,31,0,27,13,9,9,196,33,20
cluster16,82,76,1,92,53,159,45,5,13,219,86,15,11,18,15,117,34,84,6,15,10,0,104,312,59,63
cluster17,65,206,2,148,43,73,26,9,14,67,5,21,8,144,1,1,19,28,0,7,44,0,27,129,65,80
cluster32,5,15,8,341,1,30,4,1,47,5,7,2,11,25,1,1,0,8,0,29,2,0,4,75,24,5
cluster19,166,126,10,135,61,126,174,18,11,37,18,21,18,28,7,28,17,94,4,1,9,0,47,225,39,22
cluster30,232,72,25,1027,164,685,220,13,15,22,19,166,335,141,11,32,43,26,0,45,77,12,62,308,48,23
cluster31,48,582,1,59,66,29,68,7,23,89,0,40,62,49,6,0,43,53,0,11,19,0,16,126,40,68
cluster36,45,130,0,103,43,37,32,6,7,37,6,16,27,36,1,24,23,43,0,11,4,0,17,135,25,88
cluster37,148,106,4,2078,40,167,108,0,0,80,4,103,58,263,0,8,83,132,5,24,24,0,53,308,16,160
cluster34,601,455,15,131,255,116,88,91,60,329,7,111,54,58,16,14,18,97,1,13,26,0,114,558,149,200
cluster35,36,138,4,120,12,64,50,7,0,15,1,629,11,50,2,6,29,124,4,5,26,0,56,134,23,67
cluster12,1,16,6,134,64,24,48,0,16,12,0,44,17,6,2,1,7,34,28,18,11,0,24,78,50,21
cluster49,104,173,10,489,55,421,145,4,2,41,14,311,26,259,8,22,156,65,12,50,369,0,64,396,42,23
cluster13,48,199,9,2894,109,1051,197,0,10,40,1007,104,376,150,1,78,56,26,12,112,121,0,186,505,212,122
cluster43,36,183,2,117,37,38,24,9,18,21,4,52,16,35,0,7,15,18,1,0,14,0,28,86,14,72
cluster42,22,11,0,2,1,14,5,0,0,40,1,2,0,7,1,0,0,8,1,1,3,0,11,48,48,13
cluster41,25,13,48,58,47,231,150,24,9,21,14,2,2,27,8,14,4,16,0,26,1,1,12,218,42,4
cluster40,26,45,0,2620,257,42,180,0,4,20,1,87,2,1,3,10,10,12,0,2,17,0,39,482,10,20
cluster47,145,25,21,60,133,232,113,22,19,58,9,4,6,67,6,24,8,35,3,6,3,5,21,179,43,20
cluster46,0,0,0,0,4,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
cluster45,69,124,0,130,35,41,9,12,10,64,0,13,60,89,0,6,23,21,0,2,31,0,12,62,14,41
cluster44,84,108,0,170,21,26,11,2,4,35,0,14,1,129,0,0,18,11,0,1,9,0,24,74,17,66
cluster29,36,154,1,122,65,47,38,7,18,86,15,33,12,27,5,34,19,33,0,9,20,0,69,91,43,36
cluster28,75,122,1,162,45,99,77,5,12,82,27,42,13,18,3,98,32,45,0,18,22,0,54,185,68,46
cluster21,64,119,20,89,53,239,83,9,23,136,25,26,7,17,23,89,19,96,8,20,17,0,106,255,85,28
cluster20,39,129,15,111,51,210,158,34,5,81,0,830,13,63,2,8,16,31,0,10,13,0,94,150,30,68
cluster23,68,183,3,171,57,55,35,3,4,29,1,27,30,55,0,9,15,57,4,14,14,0,26,75,15,84
cluster22,16,78,81,33,8,291,439,16,1,4,0,61,19,20,1,6,107,15,0,7,0,1,3,132,8,16
cluster25,151,443,9,202,200,94,105,36,24,165,12,93,14,80,8,101,42,68,3,16,13,0,149,275,121,103
cluster24,113,88,15,841,24,154,29,2,0,124,0,715,19,160,2,2,58,40,1,6,57,0,12,271,11,68
cluster27,18,53,5,25,70,18,13,10,20,91,4,4,6,37,9,23,0,110,63,2,4,0,78,169,104,22
cluster26,64,50,14,112,95,115,62,5,20,150,15,48,23,33,32,40,26,32,11,13,15,3,22,211,101,47
cluster18,138,186,1,205,37,88,29,4,10,105,12,24,49,160,0,9,14,12,0,3,47,0,39,109,46,77
cluster8,61,123,33,608,164,577,256,39,12,53,23,240,49,54,9,29,42,15,0,57,60,8,63,228,48,26
cluster9,41,13,4,87,44,166,106,21,12,19,7,9,4,38,8,23,2,37,2,11,2,0,34,99,24,29
cluster33,81,413,0,329,40,23,38,3,6,126,14,44,41,169,1,11,30,20,0,7,106,1,30,215,45,78
cluster2,487,966,5,306,291,127,88,13,50,755,10,264,12,86,14,33,31,173,2,2,49,0,371,584,134,222
cluster3,213,382,6,285,103,65,98,3,2,58,1,201,29,115,9,12,36,67,0,14,30,0,36,170,24,96
cluster0,16,5,2,23,65,17,10,0,5,3,6,0,1,12,0,5,0,1,1,2,12,0,1,50,9,12
cluster1,93,334,19,1710,68,508,323,6,6,35,49,129,240,393,5,22,233,128,3,34,188,1,114,653,42,38
cluster6,31,6,102,375,22,701,596,5,3,8,1,6,29,19,1,2,80,13,1,26,9,1,12,455,45,1
cluster7,82,108,12,2897,28,217,74,5,2,127,0,208,41,104,3,4,68,50,0,7,4,0,52,327,16,115
cluster4,173,87,0,380,48,124,30,6,5,45,1,18,172,239,2,4,11,10,0,10,11,0,18,165,44,89
cluster5,63,62,50,511,24,35,293,9,12,25,0,35,0,47,0,5,74,10,1,14,6,0,39,291,49,14
