file_name,map
25,0.03791343775433027
30,0.047632732317481885
35,0.05788913714816072
40,0.06506955984715178
45,0.07739315920429839
50,0.08916918918190794
55,0.1079608226944772
60,0.11563885027190282
65,0.12880379530129502
70,0.13617445384253526
