file_name,accuracy
25,0.028676949815337822
30,0.03302194221160113
35,0.03932218118618292
40,0.04627416902020422
45,0.05561590267217032
50,0.06756463176189442
55,0.08320660438844232
60,0.09320008689984792
65,0.10384531827069303
70,0.11123180534434064
