file_name,accuracy
25,0.8944166847708016
30,0.8062133391266565
35,0.7104062567890507
40,0.621551162285466
45,0.5481207907886161
50,0.50858135998262
55,0.5161850966760808
60,0.5980882033456442
65,0.6904192917662394
70,0.8175103193569411
