file_name,map
26,0.226568267294142
30,0.23389545992383465
35,0.23935648708054796
40,0.23412521927723856
45,0.24699174203932894
50,0.23453307993482553
55,0.25374126695369503
60,0.2611210885279437
65,0.25638592688695105
70,0.247709449623258
